date,close,high,low,open,volume
2022-12-15,816.6292114257812,824.5790984115039,808.2059011599425,824.5790984115039,1831225
2022-12-16,815.938720703125,823.3560061202048,796.971448994739,807.8113004021102,1768830
2022-12-19,827.2026977539062,835.5767629759446,801.922895005518,808.0677651742723,1762525
2022-12-20,833.9591674804688,838.1905384434037,813.7293529642594,824.9736371948435,1430215
2022-12-21,817.9409790039062,847.2648044861321,806.2331453691971,834.442403486924,2580295
2022-12-22,807.850830078125,841.1693803804801,794.0026563528497,819.8447424259676,2321770
2022-12-23,758.6127319335938,800.4729441238101,754.0755984976802,800.4729441238101,1960130
2022-12-26,768.9891357421875,770.8138382975274,752.6158768346136,759.6780957975606,1572110
2022-12-27,776.0610961914062,782.1665347280428,764.0277528476314,775.2522912894696,1796120
2022-12-28,775.9230346679688,785.5201509876065,770.3305111933996,773.5854168060623,707965
2022-12-29,773.4078979492188,776.8403373666551,768.3775946511595,776.0217195892191,928625
2022-12-30,775.6665649414062,785.125579250359,771.2280409381065,781.1703515618716,1393825
2023-01-02,771.6127319335938,779.5724922497507,765.5960901081575,776.2485357374773,768415
2023-01-03,772.69775390625,781.1802425605907,768.486068435088,771.810025004624,1047400
2023-01-04,754.9534301757812,774.6703901120645,751.984601445493,773.4867717065855,1433190
2023-01-05,733.6288452148438,758.9284571301973,729.8906431877554,758.8890252543983,2539200
2023-01-06,727.3359375,735.4140532304473,722.9960836795864,733.8359355141754,1107320
2023-01-09,724.2290649414062,739.5271878411896,717.4726087121031,730.9755879501389,1427110
2023-01-10,727.355712890625,730.8177712292959,714.1091918732686,726.3299423537846,1381040
2023-01-11,721.1318969726562,732.8496047557868,712.6000437115881,727.3556913425424,1224080
2023-01-12,733.1652221679688,742.703099661952,721.1121330596209,724.7419121184168,2180210
2023-01-13,736.2623291015625,738.0672853849776,720.4217336781029,736.2623291015625,1091795
2023-01-16,741.7364501953125,744.0938137386506,730.6795735625121,739.9511798577648,1368325
2023-01-17,735.779052734375,746.3328888874778,728.9043008771416,744.8829998919823,946560
2023-01-18,739.5271606445312,741.5293968312035,732.0605697210401,735.8086446104242,671990
2023-01-19,733.0764770507812,736.7949931346432,722.3944725033087,736.7949931346432,923910
2023-01-20,724.0810546875,735.798762710665,722.394454118368,733.0468995390634,799365
2023-01-23,739.0042724609375,741.6969573902485,722.1970855395502,727.0104223942749,946965
2023-01-24,735.1182250976562,746.4019422955365,731.0841335053009,739.5567492719763,1308070
2023-01-25,723.6273193359375,735.4140171413461,713.8822894027816,735.4140171413461,1468810
2023-01-27,718.8140258789062,743.0779322053826,710.1638167905176,726.5272012243188,1044180
2023-01-30,735.36474609375,744.6659120561019,718.0545153531807,718.0545153531807,1169200
2023-01-31,724.159912109375,737.4754827123087,716.4073054510969,736.0058478853825,1439525
2023-02-01,716.0818481445312,734.0627821744228,701.0796158518334,734.0627821744228,1353280
2023-02-02,719.1295776367188,726.8426918816763,708.585616455711,710.3610137504617,2013045
2023-02-03,721.4178466796875,734.6249342083893,712.5309869833613,721.8518380463192,1161455
2023-02-06,723.1046142578125,735.394415984938,716.2199894787874,720.0272423668173,1591080
2023-02-07,725.2646484375,732.8495948351663,721.999870012573,723.9725472530445,805135
2023-02-08,747.1416015625,753.1681158398403,726.3397546166265,727.1484992753062,3682605
2023-02-09,754.4306640625,757.2318319398868,734.0134432490927,751.5900041127392,1732460
2023-02-10,752.339599609375,760.4966386560526,740.0695456788038,754.4405055302211,1143990
2023-02-13,683.3057250976562,739.9610095517863,661.044058476214,739.5565770639951,12909105
2023-02-14,693.9780883789062,699.1168745952119,666.7649765315804,683.3354550323343,4415375
2023-02-15,705.4491577148438,707.0865137197203,686.2944764307931,691.4234498680851,2162005
2023-02-16,707.993896484375,718.0545631177758,699.1267213330327,709.7692940781902,2432390
2023-02-17,693.3960571289062,710.1638138446834,690.0424817052178,700.4977073076195,1410645
2023-02-20,692.4491577148438,702.0166545708717,685.6039651396376,696.8679957625349,1609535
2023-02-21,705.1630249023438,710.1637686641801,690.4369973123974,692.4096744475756,1435015
2023-02-22,691.0386962890625,700.30043051561,686.8862491665482,700.30043051561,1639190
2023-02-23,691.196533203125,698.1304623890201,677.3187416116015,692.4097104398969,1912370
2023-02-24,701.4248657226562,703.7526104342874,691.6206573612507,691.6206573612507,880770
2023-02-27,694.3231811523438,699.7973482211366,687.6555227314396,695.9604767035854,878250
2023-02-28,688.7998046875,703.2101988646136,684.9826184754088,697.3414714703874,2001365
2023-03-01,692.5773315429688,697.735923161514,688.1191221775734,691.0287727757543,874225
2023-03-02,691.2459106445312,695.9605784328256,686.9750471202387,693.9879009880599,1041230
2023-03-03,693.5242309570312,701.8784895967153,688.8588688700039,696.7495772868364,929665
2023-03-06,700.7146606445312,705.2321083487885,696.1577810682302,696.1577810682302,895705
2023-03-08,690.752685546875,695.3687431709991,674.0736653844524,695.1813364208145,1985765
2023-03-09,692.7451171875,703.2495877386013,690.6343380182532,692.4393546126154,1308840
2023-03-10,681.934814453125,686.2451094983302,676.4409009984143,682.7436193629317,941725
2023-03-13,675.7406005859375,682.8422510696414,672.7027208189841,680.8202688308743,1415660
2023-03-14,665.9363403320312,679.2519113849347,652.6010834441022,676.6184041886219,1788480
2023-03-15,667.0509033203125,674.7542052997169,659.2687375986702,670.7102411614811,1112555
2023-03-16,675.8096313476562,679.7353000847468,659.8605523424782,666.7649228453143,1239315
2023-03-17,688.5531616210938,692.1730075416352,676.6283010799469,676.6283010799469,1436615
2023-03-20,679.6858520507812,694.3823201225415,661.8331488667974,661.8331488667974,1072585
2023-03-21,682.4575805664062,686.4719862827315,670.9568978612244,683.6313260225373,929015
2023-03-22,692.7352905273438,699.0774412769339,685.9591483326161,687.8529018198808,1182665
2023-03-23,694.0076293945312,699.3141364022376,687.8134536800358,690.7527237336316,673020
2023-03-24,685.6236572265625,700.1031001099908,682.6054636312629,696.157745857242,765800
2023-03-27,703.367919921875,705.2518604016653,684.5190033135352,685.3968591349802,1755145
2023-03-28,704.9263305664062,712.3139969866163,701.0894589960677,701.0894589960677,1871055
2023-03-29,710.5780639648438,713.7146136061393,701.2966438798652,704.8375658737181,1289160
