date,open,high,low,close,volume
2015-01-01,1241.014606921139,1250.6314179428873,1239.0645851504407,1244.0281982421875,101070
2015-01-02,1246.554062779492,1268.3581007335604,1245.800692115726,1263.8377685546875,153349
2015-01-05,1263.0400130750998,1276.1135851402632,1261.932083239069,1270.7069091796875,207979
2015-01-06,1263.0400588774949,1266.5410740078023,1214.7786767483708,1226.3011474609375,368755
2015-01-07,1224.9274771360854,1227.5421488051445,1184.3328763663717,1212.0311279296875,301895
2015-01-08,1221.3821231478348,1237.9124616206989,1217.171988833646,1233.2591552734375,94344
2015-01-09,1238.9317264819213,1250.5870639012248,1221.3820714367514,1239.5521240234375,275773
2015-01-12,1240.8815795408557,1249.080261405679,1232.1067524462733,1244.958740234375,158639
2015-01-13,1250.9857645002537,1292.200754611517,1245.534728039832,1277.8419189453125,442218
2015-01-14,1283.4259016635203,1316.176263817655,1280.7668700993004,1310.326416015625,518419
2015-01-15,1326.4137185619982,1351.674521087235,1304.698291829777,1342.279296875,943897
2015-01-16,1342.3678709742462,1355.131245100811,1329.0727121332995,1345.7802734375,348888
2015-01-19,1348.9268524848765,1362.310624226111,1338.911122769308,1358.6766357421875,342683
2015-01-20,1360.139152343113,1373.8331230980612,1357.3027867841083,1368.781005859375,410423
2015-01-21,1372.060504891902,1373.8331928827183,1357.7460277268017,1368.9139404296875,298780
2015-01-22,1368.5151222934933,1385.5328836445346,1356.1063064177752,1381.633056640625,401516
2015-01-23,1390.6736695440654,1390.6736695440654,1357.9233035876184,1366.7867431640625,426991
2015-01-27,1365.1028058198658,1369.4459132900406,1332.7512480997786,1354.9541015625,594877
2015-01-28,1353.8460798782337,1378.2649000024512,1343.2986729882994,1368.337890625,375711
2015-01-29,1369.312764193233,1409.286853945772,1360.8038840728166,1403.0380859375,631041
2015-01-30,1413.7185628550458,1413.7185628550458,1363.2855717948166,1383.0953369140625,388874
2015-02-02,1378.1761924600517,1379.771546609412,1341.1713335419424,1351.630126953125,246373
2015-02-03,1355.840262970224,1392.0031385001244,1328.98410687777,1337.138427734375,1341347
2015-02-04,1340.1076398149237,1350.433568070164,1320.6524341474374,1325.8375244140625,330143
2015-02-05,1324.197734995587,1356.1061141521072,1317.993327937375,1333.5487060546875,557460
2015-02-06,1332.1748598969366,1351.6744253777968,1313.0741058860388,1335.8974609375,275011
2015-02-09,1330.8011402578454,1343.2543165935292,1320.2537333358505,1337.360107421875,263261
2015-02-10,1332.0862411655207,1389.6099807149858,1323.134189601492,1385.0452880859375,582025
2015-02-11,1388.900824355945,1395.8143497212282,1370.5535497887813,1376.137451171875,489855
2015-02-12,1389.3000684649453,1430.825377667166,1383.2729932762782,1413.8961181640625,875361
2015-02-13,1425.2409431500382,1451.4324477905398,1422.5819115396837,1440.3531494140625,542357
2015-02-16,1446.8680707386784,1458.0359842982996,1422.6708345292518,1430.9581298828125,327835
2015-02-18,1431.1796131762223,1470.178749166814,1427.98879641625,1465.392578125,471411
2015-02-19,1473.4581183400428,1475.7625908366283,1420.5433226877742,1431.578369140625,337618
2015-02-20,1438.8908434721243,1440.441945442192,1418.150372633108,1436.2318115234375,288973
2015-02-23,1442.9679635578614,1449.1280107871655,1426.1274283566331,1432.2874755859375,304425
2015-02-24,1433.9273887335776,1448.7292904847927,1420.5435075688238,1434.1046142578125,226907
2015-02-25,1441.3725782764582,1481.9671770015475,1430.6478374505734,1467.5640869140625,391773
2015-02-26,1469.646919959415,1474.876371039256,1435.877236228122,1453.5155029296875,466687
2015-02-27,1460.6946674503909,1511.216266992061,1454.490260489133,1483.2520751953125,2276570
2015-03-02,1489.057821910582,1572.6400988832422,1487.4623595371647,1562.4471435546875,937384
2015-03-03,1563.5109803572536,1572.2858085189268,1548.9306633030772,1558.4588623046875,466325
2015-03-04,1564.397203764477,1572.950445243014,1520.0800025246897,1529.076416015625,423168
2015-03-05,1529.475184351023,1532.4887755894736,1484.626199602295,1505.5882568359375,606834
2015-03-09,1494.375885388468,1497.7440356447246,1460.0744181304838,1471.4195556640625,202470
2015-03-10,1472.2172739087923,1486.3987768483114,1447.399643764635,1462.6004638671875,274799
2015-03-11,1462.4675207494226,1479.30805583684,1444.917867221916,1453.338134765625,261045
2015-03-12,1458.8083560038178,1488.4902588308255,1453.8314336017495,1477.819091796875,291832
2015-03-13,1487.5933572693386,1492.2115633067035,1448.226678300612,1449.1234130859375,405258
2015-03-16,1453.6073116850862,1453.6073116850862,1417.7827952601017,1423.611572265625,209638
2015-03-17,1426.7499425310898,1451.813636320981,1412.3124247278513,1446.4332275390625,303940
2015-03-18,1454.5037913227115,1460.7360541642652,1415.9441963616284,1419.844970703125,334983
2015-03-19,1427.9607963938602,1443.743310064353,1401.686417834752,1406.52880859375,217372
2015-03-20,1410.0256608344982,1424.01470022844,1388.2349638902167,1407.6492919921875,273632
2015-03-23,1408.3218598138146,1428.8571065330725,1389.1317151574165,1422.893798828125,170390
2015-03-24,1421.3248832966055,1438.362847197322,1412.088469606647,1419.5762939453125,211866
2015-03-25,1425.7186473134166,1431.906139182707,1409.21870548354,1418.3653564453125,165403
2015-03-26,1403.8383322485558,1426.4360054685303,1393.077514626721,1416.4375,691532
2015-03-27,1421.5487031373125,1431.8611523321265,1379.1779879673152,1389.445556640625,224890
2015-03-30,1393.5259323340276,1430.0229962997523,1390.0286445877396,1419.2174072265625,238110
2015-03-31,1425.9877652427974,1430.202484866053,1394.4676217195072,1401.3724365234375,217258
2015-04-01,1402.224376734211,1426.9743485589431,1392.808659898846,1422.1319580078125,176063
2015-04-06,1424.0150007460522,1461.6329854748396,1418.6794719535733,1450.3790283203125,326492
2015-04-07,1453.965812367535,1488.4004502430969,1438.1833019351054,1479.8814697265625,393758
2015-04-08,1485.2617601264512,1503.6895929387329,1461.9017768907954,1467.2373046875,301088
2015-04-09,1478.7157016231151,1478.7157016231151,1441.9046938884007,1454.9073486328125,246991
2015-04-10,1456.2973291146247,1477.6396613444251,1452.7103898803523,1467.10302734375,175860
2015-04-13,1466.1615210074588,1479.1192961687063,1424.1046334660466,1431.3681640625,385454
2015-04-15,1447.3299942524015,1462.5296056106224,1442.173769056025,1447.8232421875,623666
2015-04-16,1447.688762533397,1450.8721055694373,1385.5898742223517,1402.672607421875,501093
2015-04-17,1402.448294440617,1402.4931749648244,1349.585823735333,1364.5164794921875,430166
2015-04-20,1364.6511530197995,1391.9118051777714,1349.6308441226597,1371.7801513671875,371225
2015-04-21,1373.7979506482336,1380.0750953313525,1336.2696146856752,1341.6500244140625,325358
2015-04-22,1341.7395229647857,1403.300392477798,1333.9827445982305,1396.4852294921875,333071
2015-04-23,1398.9064634808722,1412.357487168188,1355.3251686269102,1361.7816162109375,237324
2015-04-24,1362.857560136374,1386.1277838523354,1347.5233078524236,1373.43896484375,401543
2015-04-27,1380.9268055636835,1380.9268055636835,1328.288513003048,1339.677001953125,252273
2015-04-28,1335.1485893540982,1365.7272269751777,1325.2845056398978,1358.10498046875,369301
2015-04-29,1358.104884095491,1387.2038852015874,1326.7640459407053,1331.157958984375,257311
2015-04-30,1327.257451676367,1332.7275132837085,1280.627231673932,1285.64892578125,626089
2015-05-04,1292.195164654609,1328.9613004983555,1285.9180195105548,1322.325439453125,313981
2015-05-05,1322.6837896949396,1325.9568935081404,1302.148541507754,1319.45556640625,1054721
2015-05-06,1314.613227228701,1318.1552859309206,1261.257506205435,1267.3553466796875,270180
2015-05-07,1268.1625374647112,1310.084896871772,1243.3679033764795,1302.0142822265625,333425
2015-05-08,1304.973492939389,1320.890537776822,1286.3662433406998,1298.9205322265625,301137
2015-05-11,1304.8389621924337,1353.3522995456042,1297.1270637615949,1344.1607666015625,348824
2015-05-12,1342.5017748588657,1345.1023279191174,1293.9884394581911,1300.220703125,367108
2015-05-13,1308.3362764207318,1330.7546499029238,1298.1583567527591,1320.6663818359375,280564
2015-05-14,1319.9041143212385,1326.8089292293544,1306.54274248796,1322.5494384765625,145483
2015-05-15,1326.2259048637434,1335.1932529732103,1313.1335985168614,1320.128173828125,165497
2015-05-18,1325.0152409186237,1360.2569602787382,1319.0968134784837,1353.9349365234375,167788
2015-05-19,1354.0695964193687,1362.140209907961,1331.7408772079898,1343.0845947265625,234124
2015-05-20,1347.7027587890625,1359.4499628282138,1340.215045068799,1347.7027587890625,197605
2015-05-21,1352.006978099753,1376.3085781030936,1343.8019424704385,1369.8072509765625,268585
2015-05-22,1369.80764934835,1382.6308946966774,1358.5535808498094,1362.31982421875,209458
2015-05-25,1363.0369791961716,1366.354854372807,1334.6105280869751,1341.0220947265625,228030
2015-05-26,1344.1158479908831,1347.2095393441305,1320.8455136568882,1329.0506591796875,276117
2015-05-27,1327.1675400606937,1339.5425244228154,1303.0453513923262,1312.77490234375,340193
2015-05-28,1316.3173326706735,1336.1351543421326,1311.0265742605354,1318.828125,249725
2015-05-29,1322.3251808237617,1370.210843449831,1321.6975102180097,1356.2218017578125,401142
