date,open,high,low,close,volume
2015-01-01,362.87301729057145,381.9140019131768,361.5598459372883,379.3314208984375,178624
2015-01-02,379.5065239414055,420.2805054528679,374.25383848892926,410.2237854003906,668408
2015-01-05,410.3660070259669,410.3660070259669,383.4459969650634,386.3459167480469,486024
2015-01-06,383.9056700038351,388.4142199949724,372.54673156063694,377.2960510253906,257876
2015-01-07,380.81969755964985,383.0083165111421,372.0652217536809,379.44085693359375,240196
2015-01-08,379.4736430311887,401.6115262376792,357.85010658575214,381.640380859375,2122316
2015-01-09,390.6685024936503,402.2134680435327,382.9207856723168,398.8758239746094,554984
2015-01-12,401.611615616699,410.36609225139546,392.8571389820026,393.96240234375,457636
2015-01-13,392.0034791368141,399.8496716152993,389.5741177905288,397.84710693359375,336052
2015-01-14,399.4229509989074,401.6115699084905,389.5741659057837,391.0952453613281,291116
2015-01-15,391.9816285749982,396.9388555192124,388.6439848922686,390.6903381347656,106124
2015-01-16,388.9175592055086,395.6913236778189,383.00828846912776,384.7263488769531,212192
2015-01-19,388.2609922750394,404.8944958899791,386.32406989476544,397.60638427734375,382132
2015-01-20,398.98522186663433,416.7130347965287,397.4531886504706,410.5958557128906,516924
2015-01-21,414.7432913841898,419.12052928798073,403.1436109391439,406.9955749511719,392904
2015-01-22,411.0226057255541,411.0226057255541,402.26813063022814,403.6797790527344,131676
2015-01-23,407.0940113663633,414.611910876877,396.5776883587567,400.9549255371094,198964
2015-01-27,403.1764770414962,411.46039507781296,390.0228814570512,391.916015625,607256
2015-01-28,393.2948278983948,393.9514135877076,367.6879860151938,370.9380798339844,906936
2015-01-29,373.37084864397576,380.6361578177923,365.2469066473229,365.3789978027344,565124
2015-01-30,368.76953589841713,373.6020572755188,365.68728306105726,371.5105285644531,232908
2015-02-02,372.7323641143399,372.7323641143399,354.4149899297618,361.2729797363281,318912
2015-02-03,362.38474697073474,368.7694114070357,362.38474697073474,363.23236083984375,120284
2015-02-04,364.3662056046885,377.57585656316655,364.3662056046885,369.5179748535156,386256
2015-02-05,370.7509325511164,375.37431116368975,366.5678757111692,367.6356506347656,96216
2015-02-06,368.5382477330503,373.1726444211839,356.66058050874216,367.7236633300781,199040
2015-02-09,366.5678621415692,372.9525276082992,359.35759338172744,364.5203552246094,191944
2015-02-10,369.6501037558579,369.6501037558579,359.30254278115547,361.2069396972656,97416
2015-02-11,362.1646932198192,367.8778580254311,362.0435939705221,365.8413696289063,112240
2015-02-12,367.00820652204976,369.4189575365032,360.85472034810334,362.0876159667969,188924
2015-02-13,363.2984676027902,367.668655528512,361.8454112254233,366.2376098632813,121624
2015-02-16,367.2172929485416,372.0718506253821,365.4780436675955,368.7804565429688,113132
2015-02-18,369.8702866357231,390.7855707014336,368.3731818683448,381.16455078125,494456
2015-02-19,382.4194244788426,392.7669851872511,382.4194244788426,386.9877624511719,271556
2015-02-20,385.74385516258894,388.3637748920406,383.0799140091557,385.2925415039063,249556
2015-02-23,386.60244349224286,387.48308687149625,385.2704596310808,386.5143737792969,174768
2015-02-24,387.6923335731586,387.9235132726558,385.2926012170199,387.06488037109375,79280
2015-02-25,387.4831208676952,388.36376432421264,385.3035229377933,387.0978393554688,203912
2015-02-26,387.4831917111442,387.6813419001095,382.1002683490648,384.004638671875,162240
2015-02-27,385.28151132066176,394.087945865134,382.07816000506784,391.1488037109375,309592
