date,open,high,low,close,volume
2017-08-11,170.65968199627656,204.77999877929688,168.6628710617216,204.77999877929688,55234074
2017-08-14,221.7819319501324,222.94512390091975,205.36154837759716,210.26632690429688,19202718
2017-08-16,208.42462630278925,212.47641671962563,205.1095336581788,207.9011993408203,6482066
2017-08-17,207.35837739643725,212.0693149531569,206.35028702419316,208.4246368408203,4330378
2017-08-18,207.4359492037222,208.3665124606253,200.8445265187441,207.2227020263672,4786128
2017-08-21,208.0757080974163,209.2582821043836,201.949543561273,203.2678375244141,2221058
2017-08-22,204.7218321265244,205.49729361185211,193.865371331936,198.7120056152344,3039678
2017-08-23,199.11910430339623,200.8057471157184,195.82339322013323,197.1998443603516,1933098
2017-08-24,197.7426858013225,204.52797403960315,196.77335891013956,198.98342895507807,3302236
2017-08-28,199.68132658073844,202.00771096808683,197.31616675374696,197.7814483642578,1072778
2017-08-29,196.96718892828923,200.45676511008963,195.02853549395567,195.51319885253903,1629020
2017-08-30,196.38559659748995,200.41800528294723,196.38559659748995,199.6231384277344,1702072
2017-08-31,200.26295750362712,201.96898248377877,197.0447966078596,199.08038330078125,1344092
2017-09-01,199.68130987123143,208.9286775710312,198.51811777489416,206.1176300048828,4028642
2017-09-04,205.10956078344304,211.5071179723406,203.5586378285588,208.05630493164065,3053174
2017-09-05,208.9868564721884,210.8479591808293,206.85433752859464,209.0644073486328,1289926
2017-09-06,208.172610983712,211.3132200169657,205.8849905119427,206.58290100097656,1477104
2017-09-07,207.04821370527247,208.3858894819152,205.4972907561693,206.6217193603516,798722
2017-09-08,207.2808256569416,217.55568935084375,205.90438638570492,212.8253936767578,5207140
2017-09-11,213.93043260511652,222.15032890359225,210.92551941492235,217.9822235107422,5035072
2017-09-12,224.3991163860499,224.80622884040557,215.59762579216596,216.5863342285156,3695900
2017-09-13,216.5282044295814,216.5282044295814,210.22758083737293,210.9254913330078,1347888
2017-09-14,211.4876757257456,213.19367628942348,209.58778618291407,210.24693298339844,947250
2017-09-15,209.37454298897416,216.7414250571048,208.21135108347988,212.24375915527344,1875724
2017-09-18,213.98859459707575,217.49755289254625,212.8641660389845,214.84158325195312,1631174
2017-09-19,215.1517668308221,215.5782611187529,211.061189167,211.41015625,592010
2017-09-20,211.7009422718504,215.13234917775853,211.31321160834884,211.5264587402344,696186
2017-09-21,212.06932136686416,213.251895326086,207.0482038256908,209.51028442382807,788864
2017-09-22,209.02561180734884,209.02561180734884,204.9350576377098,206.602294921875,983660
2017-09-25,206.60226732587063,206.8543017143771,198.13036209193385,203.61676025390625,947950
2017-09-26,203.55862417927065,207.2420659501336,201.81383597201972,204.54733276367188,413424
2017-09-27,205.49731903656357,206.09829702900595,202.0077419208483,203.94639587402344,1612514
2017-09-28,204.7218477966495,204.7218477966495,200.6119110759061,201.8526306152344,588352
2017-09-29,203.13213917341872,206.11764686608043,200.90268747306143,201.61997985839844,575670
2017-10-03,203.94635788735968,204.72181932419372,201.3291755380447,201.6587371826172,492208
2017-10-04,202.39543501369155,205.07078643685108,201.30979373516485,201.6587371826172,1546774
2017-10-05,202.27910036514547,203.94633755508377,200.7863230489382,201.0577392578125,596762
2017-10-06,201.85262578879664,203.42295431140127,200.8445352708945,201.11595153808597,534704
2017-10-09,201.6199779038769,203.50046246247507,199.68132427018577,200.1078186035156,598072
2017-10-10,200.82513272288375,227.2877545692141,200.45678380297076,221.87890625,13293500
2017-10-11,224.8837802691093,229.5365481367461,214.68646875891235,218.4668426513672,9364768
2017-10-12,219.8045415913088,222.82883629481205,218.447484151834,220.17286682128903,1850750
2017-10-13,221.35544965253175,225.96943044065657,217.92401901331576,222.1890563964844,2495866
2017-10-16,223.64306993392387,223.9920370407829,219.0678522656642,220.7932586669922,994242
2017-10-17,220.9677374080373,223.4685815136449,218.29238608759613,220.19227600097656,1163282
2017-10-18,220.38613422335845,223.29411440576445,217.1485687544911,219.9208526611328,961200
2017-10-19,220.23103659778883,221.91765566903197,219.4555752013177,220.34735107421875,451546
2017-10-23,220.61871816647908,222.9451018378304,219.45552633080345,221.08399963378903,749578
2017-10-24,222.1697206750113,226.39599533369028,221.27794467933973,224.34100341796875,2145486
2017-10-25,226.0082339999796,227.21018970125968,220.73508229243217,221.37484741210935,663624
2017-10-26,221.93706015576848,222.61558887468348,219.49433783551152,219.90147399902344,565870
2017-10-27,220.9289021179937,226.04695102518872,219.16473253342696,221.510498046875,1117394
2017-10-30,221.78197102288792,224.88381677145975,221.1616113392556,223.0614776611328,734030
2017-10-31,224.1083700918265,231.78543409203456,222.1890981754728,224.76751708984372,2396434
2017-11-01,225.65927880570777,227.59793240369493,223.13902912832444,224.22467041015625,696288
2017-11-02,224.68995539893345,226.4347436634636,222.5574364089522,223.35227966308597,548482
2017-11-03,223.992037569955,224.8838134765625,222.55742919921877,222.94515991210935,403792
2017-11-06,222.73188236463537,224.8062319295045,221.3942068546276,222.0921173095703,425756
2017-11-07,223.52671886645095,223.52671886645095,218.3311187103265,220.01776123046875,753542
2017-11-08,219.06782931581932,221.78194401530735,218.2536043720538,219.35862731933597,812048
2017-11-09,219.12599778772773,221.27789827486808,217.94340031114248,218.3311309814453,640544
2017-11-10,218.3699099874581,220.773844785444,217.67199954035283,218.4668426513672,513604
2017-11-13,217.12921463475627,217.12921463475627,211.70098426888737,213.1162109375,717244
2017-11-14,213.1355613572586,215.19052924584503,211.5652568228295,213.79470825195312,360230
2017-11-15,214.7834445010208,214.7834445010208,209.76232677042512,210.0918884277344,332442
2017-11-16,211.6427837684179,212.78659401587043,210.1500301055207,211.06118774414065,234832
2017-11-17,212.01115118306893,218.29239352737724,212.01115118306893,214.89974975585935,551712
2017-11-20,217.1291961604476,224.57363047613237,216.35373474558884,222.96453857421875,1367054
2017-11-21,224.1083875909409,226.8225030115925,220.07597807131816,222.42176818847656,830086
2017-11-22,223.2165140790347,224.0695261432558,220.23098368685984,220.92889404296875,346374
2017-11-23,221.78196459481043,223.3328874241448,219.5525130276423,221.8401336669922,348648
2017-11-24,222.4410851358893,232.2506661344022,221.80132007862045,223.25531005859372,2529268
2017-11-27,222.9451780833922,226.97758729220047,220.2310628719422,220.9095916748047,673008
2017-11-28,221.27791544173004,223.39105249185923,221.00649921842103,221.54933166503903,706348
2017-11-29,221.7820158241124,222.2666793202315,220.28926172214935,220.73513793945312,422522
2017-11-30,220.42488512510167,224.6317534138272,219.45555845348736,220.85137939453125,1214906
2017-12-01,220.9483251688451,222.55741700526065,216.43127681028196,217.2261199951172,719728
2017-12-04,217.9045954057948,218.6800565994097,214.41502003452763,216.81895446777344,247834
2017-12-05,216.8190150689149,216.8190150689149,214.0273492585881,214.8028106689453,220100
2017-12-06,214.80278352826772,216.3537061530206,213.44572623160903,214.0660858154297,252764
2017-12-07,214.80283724943868,216.74149101522784,214.02737574312303,214.5120391845703,221792
2017-12-08,214.802818824862,217.1292031442648,213.9110429021319,214.53140258789065,401798
2017-12-11,215.5782962842128,216.7414885303506,214.14368778093475,214.70590209960935,381180
2017-12-12,215.53953564966412,216.7414915211764,211.7397553276817,212.6703186035156,294436
2017-12-13,213.2518484884158,213.94975889588332,210.59590311423088,211.08056640625,182114
2017-12-14,211.70099638384025,211.8560981549664,209.37461180819363,210.1306915283203,271018
2017-12-15,210.16943324837044,217.9046658897763,207.43593638973368,208.1532287597656,594800
2017-12-18,208.5603416626422,209.3745666223146,202.9963922208721,206.58290100097656,497384
2017-12-19,207.8236419210507,211.70094867330909,207.8236419210507,208.6572723388672,389884
2017-12-20,209.3745535153425,212.86412940726493,209.2000699877062,211.9141845703125,341904
2017-12-21,212.4764471133517,213.21314499095868,211.31325488462895,211.72036743164065,134496
2017-12-22,212.7865865761902,215.1905214588611,211.7978781025277,212.49578857421875,306000
2017-12-26,212.9029010439384,214.00794765055105,211.72032723562828,212.49578857421875,212452
2017-12-27,212.8641533834943,215.38440292264315,212.4764226851637,213.65899658203125,250186
2017-12-28,214.4150591587675,215.5394875607622,212.8641364885413,214.0273284912109,293062
2017-12-29,215.190514184456,215.558863040875,212.51516319067684,214.0660858154297,290860
2018-01-01,214.4150992926576,217.109832669612,213.67840142032543,214.10491943359372,247916
2018-01-02,215.19055497755696,215.73338746520423,210.67348251059445,211.3132476806641,225714
2018-01-03,211.89484156585232,213.4070008619561,210.4214695414364,210.6540985107422,537860
2018-01-04,212.0693273365993,212.84478879597788,210.53778622128547,211.3132476806641,282812
2018-01-05,212.08869311796235,212.63152556460176,210.92550101676693,211.1387481689453,234256
2018-01-08,212.5733656045961,212.86416364235887,207.86242792675705,209.0644073486328,444140
2018-01-09,209.3939833539781,210.9255245242821,206.46662097275777,206.8737335205078,707110
2018-01-10,208.17258818679824,210.498972005618,206.50532751781745,207.02877807617188,475096
2018-01-11,209.374593946879,221.00651583281672,208.5991324878165,216.2955780029297,2439034
2018-01-12,218.15664739844823,220.928907190649,214.49258822932757,215.6363983154297,1201272
2018-01-15,216.353694550237,217.1291558210264,214.02731073786887,215.9272003173828,466838
2018-01-16,217.5169323224527,221.0065087768236,212.61212928439383,214.04673767089844,860262
2018-01-17,214.5702192800618,215.30689354975965,209.4133810661353,213.1937561035156,281480
2018-01-18,214.02734248495787,217.05163715659597,208.94807987395055,209.7235412597656,535426
2018-01-19,210.8673145832318,217.69138854748653,209.54904450954305,216.89654541015625,664878
2018-01-22,216.89656932887632,217.7301761589009,212.1468681162928,213.930419921875,265764
2018-01-23,215.53947314428535,216.54756334642497,213.0579875718183,213.48448181152344,343762
2018-01-24,214.76400761112896,214.80277120844409,211.3519591002068,213.91099548339844,248740
2018-01-25,214.0273687114026,215.07424644357573,211.70098426888737,213.1162109375,217270
2018-01-29,214.02734615032065,214.60894219964217,208.6572854276668,209.1225433349609,398512
2018-01-30,209.7623158925722,212.86416159893184,207.0482008995075,207.55224609375,628456
2018-01-31,207.90120729131849,211.89482879167983,206.27273360873505,208.48280334472656,438040
2018-02-01,208.9480276031663,210.51833178357123,205.82677737391504,207.7848358154297,242334
2018-02-02,206.07887742188535,207.3196204573724,198.13039767184088,201.6975250244141,538556
2018-02-05,199.29355648909012,205.2839998364425,195.82336239695,202.56988525390625,403032
2018-02-06,195.8040142578216,204.64426997048025,193.8653606513085,201.0189971923828,511512
2018-02-07,205.41974029799349,207.39718126128912,203.5780192921471,204.77999877929688,383882
2018-02-08,206.9706444582089,209.2582650712152,205.1095418174805,205.65237426757807,366196
2018-02-09,204.72181519358537,207.82366087833665,202.007700219428,206.0788726806641,298780
2018-02-12,206.46661569688968,209.18073083281124,205.1095581289289,207.9787750244141,437228
2018-02-14,205.92376275425372,209.18071006000903,205.92376275425372,207.3389892578125,227934
2018-02-15,209.21948824588108,211.1969291283456,206.73802582277187,208.1532287597656,391612
2018-02-16,208.40522778981176,209.607183358426,204.3146740983264,205.7104949951172,216198
2018-02-19,206.19517220375667,206.19517220375667,202.64745065829072,203.38412475585935,206310
2018-02-20,203.5585890853574,206.2727036064955,203.03516217950383,204.0820159912109,175866
2018-02-21,204.85750604694792,205.07077686428596,202.43418916996023,204.314697265625,92074
2018-02-22,203.44230498122752,204.4891826143448,202.00769664437823,202.9576416015625,132638
2018-02-23,203.1708910439503,205.67175884423065,202.4341932324802,204.7411956787109,676842
2018-02-26,203.94634641611984,207.10636105956127,203.94634641611984,206.52476501464844,148326
2018-02-27,207.16450328368907,208.9868422628061,205.71051319373447,207.5328521728516,284296
2018-02-28,206.46658325195312,207.6879443372709,204.68303162327533,206.46658325195312,193090
2018-03-01,206.2727002137257,208.56032045285272,205.7686551154164,207.5134429931641,118320
2018-03-05,206.66046741684255,206.815569166164,204.0045215324452,204.7411956787109,213334
2018-03-06,207.4359322377418,208.19201186398573,202.78316366418497,203.86880493164065,234792
2018-03-07,202.39538964507884,203.4810306802501,197.74262206703105,198.1497344970703,240664
2018-03-08,199.99149592885615,200.6894064753644,196.1917396954632,199.25482177734372,197520
2018-03-09,203.5586631551155,205.30345169644505,199.70073709180053,200.14663696289065,389518
2018-03-12,201.38733576363867,201.83321187110505,198.14977020798068,199.64254760742188,185938
2018-03-13,199.31296507869985,200.65064075007453,198.13039115611224,198.7313690185547,213634
2018-03-14,198.82831478572376,198.82831478572376,195.88157068639535,196.9478302001953,209290
2018-03-15,196.9478126908195,200.6312543201116,195.86215963736177,196.2886657714844,326664
2018-03-16,196.92841960435692,200.03027702815203,196.5600825399639,199.4292755126953,344034
2018-03-19,199.42926204497897,199.9527126522658,194.253067030312,195.2417755126953,411850
2018-03-20,195.2224258719065,196.9090569425836,194.6408297670249,194.73776245117188,130566
2018-03-21,195.0285411864712,198.07222953373463,195.0285411864712,195.43565368652344,364058
2018-03-22,195.3968952440765,196.46315469224663,192.99296011879747,193.20620727539065,500524
2018-03-23,191.50018199291955,192.7021494769014,188.126932149927,189.1931915283203,289116
2018-03-26,189.19319787995676,189.96865927209487,186.1107341131667,187.42901611328125,372152
2018-03-27,189.19322451863687,192.87666664992733,187.46781794514897,192.0042724609375,293670
2018-03-28,191.5001906229113,195.35811582617853,187.7004344908044,194.77651977539065,211410
2018-04-02,195.8040003933016,197.49063127806124,195.12547167906732,196.6376190185547,98170
2018-04-03,194.64081265977,197.54879292859127,194.64081265977,197.08351135253903,80230
2018-04-04,197.78142937010853,198.90584601615515,197.0253497837901,198.4987335205078,153530
2018-04-05,200.03029346267533,201.9883289199478,199.09973024278065,200.6312713623047,155986
2018-04-06,202.0077227957519,204.23717463082977,200.28231620773715,203.51988220214844,190968
2018-04-09,205.4973104257828,207.9787968479511,203.7525219410356,205.07081604003903,256154
2018-04-10,206.2533564215051,207.24206500138004,199.68131613790592,200.3792266845703,210434
2018-04-11,202.6474572681409,203.5973785390108,200.06903867954213,201.63934326171875,181524
2018-04-12,202.70563224888983,203.51988102655665,200.49556223123287,202.1822052001953,135102
2018-04-13,203.17091055417316,203.55864129950552,201.6199875728436,203.19029235839844,97390
2018-04-16,202.007700892844,203.8106581691979,200.4761598478516,201.4067230224609,110426
2018-04-17,201.85260625663904,203.01579843329708,201.27101016831008,201.6781463623047,123116
2018-04-18,201.2322541224657,205.20649420869933,201.2322541224657,204.23716735839844,103370
2018-04-19,205.14830158462152,206.25334826625075,203.9463458942917,205.4972686767578,128536
2018-04-20,205.10949245470323,206.75734754531285,203.9463006260376,205.63291931152344,132024
2018-04-23,204.3534319197283,210.15000980134803,202.4147786927786,209.33578491210935,257764
2018-04-24,210.07250678728715,210.92551913447508,206.73803194352303,207.9787750244141,143354
2018-04-25,207.43592577719312,209.3745792891295,206.2727336700313,207.4940948486328,105200
