date,open,high,low,close,volume
2017-09-18,542.2658057794217,601.7657847998873,542.2658057794217,575.40869140625,30096870
2017-09-19,586.2440484887699,595.9948706202396,571.5978658320374,575.5977172851562,3969920
2017-09-20,574.702143148526,574.702143148526,547.80778486278,558.5535888671875,2513620
2017-09-21,557.9068447862945,557.9068447862945,534.1068681669261,550.0962524414062,1599700
2017-09-22,555.2901444159073,555.2901444159073,524.3560931486937,529.2613525390625,941685
2017-09-25,521.3711433997406,538.4052491807445,498.7551666489189,519.9284057617188,1658850
2017-09-26,520.5949640793623,533.1118669342056,520.5949640793623,524.3460693359375,531745
2017-09-27,528.9329976915697,539.0420601108966,511.40140012824696,517.3514404296875,678235
2017-09-28,518.9832017588585,529.3310511097279,515.5107201815571,524.1372680664062,333980
2017-09-29,526.5450566095697,534.0870453389875,525.3510647711184,527.09228515625,292770
2017-10-03,530.3259873725439,540.2758182800964,513.1724886045553,536.4749755859375,405650
2017-10-04,539.3107272266093,547.0417047381039,532.7139843127454,541.8280029296875,394840
2017-10-05,540.275913465243,545.4498385944956,534.7040314669456,536.7238159179688,365310
2017-10-06,537.5397123206457,546.245815944534,530.0276007681111,532.7538452148438,246925
2017-10-09,532.7140188906899,539.2709240390094,517.6897364345531,523.6895141601562,226765
2017-10-10,524.3561512333274,533.5697054668874,521.7692191810639,529.8782958984375,243150
2017-10-11,546.245861201048,548.2358279085199,527.5899233184986,530.8136596679688,605790
2017-10-12,536.4948564696381,548.0366352087664,531.3209326204294,545.7879638671875,417460
2017-10-13,546.4447969332688,554.6036714884871,541.2907911377152,544.0667724609375,245930
2017-10-16,545.2507733191031,546.3353316875026,529.3907392718675,531.6891479492188,148510
2017-10-17,528.5350504684519,533.708974886979,523.7690424122293,527.5698852539062,113105
2017-10-18,526.4456024293792,533.3110110044142,524.2367688098199,529.8683471679688,91700
2017-10-19,529.3310140961252,534.6939876296785,523.3810345363536,528.30615234375,24115
2017-10-23,528.3359752141125,531.3905803243866,526.5549774990683,528.5250244140625,142015
2017-10-24,529.1121782063158,558.1855572241353,527.7291370279062,549.2904052734375,639245
2017-10-25,553.2107056212141,558.3249342733103,533.3110399513862,550.8526000976562,252415
2017-10-26,541.8877003947741,552.9021707889127,541.8677812991674,548.08642578125,178670
2017-10-27,550.2255624981535,550.2255624981535,541.270716092216,544.71337890625,133125
2017-10-30,545.250778383872,553.2106437617388,543.2608120394053,544.5941162109375,314770
2017-10-31,543.2607601266542,549.0316498283639,532.3159462779487,542.12646484375,246730
2017-11-01,543.0617961694419,545.688566284794,538.2858891508624,539.7385864257812,33920
2017-11-02,543.6389991077173,545.2508672511279,537.291000575929,538.0869750976562,46935
2017-11-03,540.0569438588038,540.0768022246659,533.9278140942888,534.9725341796875,60235
2017-11-06,534.9027915229781,541.2707064790121,531.1318281325364,535.7783813476562,58490
2017-11-07,537.0918458525248,537.8878201580112,527.3410239701863,530.8433837890625,66220
2017-11-08,529.5400357925192,539.0421132974908,527.5401098247835,533.957763671875,65540
2017-11-09,529.9279796199949,541.2708113554198,529.3310140461091,532.8333740234375,66975
2017-11-10,529.1320639655222,540.0570210109346,529.1320639655222,536.3556518554688,88865
2017-11-13,536.2958330644328,542.2657310206231,533.9974247804572,538.2559204101562,82995
2017-11-14,534.6641777841243,547.2407804776886,534.6641777841243,543.4996337890625,90555
2017-11-15,547.2407738766486,551.131131566558,530.326059047734,535.291015625,145830
2017-11-16,537.2908275989331,555.9964961176998,532.723828843607,549.9271240234375,1186690
