date,close,high,low,open,volume
2021-04-19,231.1429443359375,237.47732916190893,209.953809107258,216.61112032341484,22102730
2021-04-20,249.9473876953125,255.28812861627927,227.21812343704948,232.50919503534635,11705072
2021-04-22,260.2065734863281,269.6460482285529,244.2339916258784,247.41360113831297,4728296
2021-04-23,263.65948486328125,266.73974110419164,257.2008957839851,259.7346378319861,2300838
2021-04-26,288.2020568847656,291.13327433583623,264.3052934243428,264.3052934243428,4139576
2021-04-27,300.27471923828125,304.4231085060424,283.7059361832283,286.16517421375835,4373976
2021-04-28,305.86383056640625,308.0249613108604,296.2007833767828,300.4733755495775,1970340
2021-04-29,298.908447265625,307.52816645792404,288.7237503150798,307.40396283657594,3749610
2021-04-30,294.958740234375,308.96891356123587,292.1765611657174,294.1141496184763,689580
2021-05-03,297.74090576171875,300.5727543049238,283.2836168161464,293.1205372560414,848474
2021-05-04,296.9460144042969,302.0631973741302,289.49379736381667,298.7096997059141,587900
2021-05-05,301.069580078125,304.0504670095916,291.8785120394364,293.6173627494585,582008
2021-05-06,299.0575256347656,304.1747094556277,295.87790037277074,301.06961850569274,281584
2021-05-07,313.862548828125,316.96763933889,299.5791324786061,299.5791324786061,2697842
2021-05-10,343.6714172363281,376.6350459218575,312.9185887327587,312.99312303416946,3202552
2021-05-11,343.6465759277344,349.1115351130664,335.42430249079644,340.2185439458575,938596
2021-05-12,321.2651062011719,352.86249604047833,315.4523705291168,347.77014745277694,1409480
2021-05-14,321.8861389160156,333.5861147711693,305.29252185593595,330.33198573709114,1291314
2021-05-17,321.6377258300781,326.40713299573247,311.80077427579533,321.9358024067498,2173164
2021-05-18,314.4090576171875,321.8612754353067,305.2925232822825,321.8612754353067,1331362
2021-05-19,315.1294250488281,318.95490268775046,309.76383461964554,309.76383461964554,676842
2021-05-20,312.2727355957031,320.51987416436253,306.06255459060543,315.1294188580481,415756
2021-05-21,320.1224365234375,326.35748325513663,312.24793819852744,316.4211924612296,1315414
2021-05-24,320.04791259765625,323.9230597012309,316.96765657881184,322.4077815141913,601734
2021-05-25,314.3096923828125,322.9294114673347,311.99949292536337,319.4517101130711,872216
2021-05-26,310.5587158203125,312.8440805964576,307.0313451813079,308.02497413011474,481392
2021-05-27,305.5160827636719,310.5090624228004,303.0568449246532,308.09952422765974,207686
2021-05-28,315.5517272949219,319.45170881133714,305.54090345096785,306.0377179281239,832566
