date,open,high,low,close,volume
2015-01-01,158.7424576814127,175.5076025261153,157.93254718303817,173.64480590820312,1116007
2015-01-02,175.34560928994392,175.34560928994392,163.1159567703004,164.77627563476562,466297
2015-01-05,165.22176729919582,166.43663323521932,159.1879356219302,160.7267608642578,396192
2015-01-06,157.00117573513702,160.11932414968393,156.3127467775298,158.7019805908203,201169
2015-01-07,158.66145079505662,159.91681445299838,155.50280501156033,158.41848754882812,142198
2015-01-08,159.55238453607342,161.1317076981552,157.93256337327065,159.18792724609375,857536
2015-01-09,162.83250259194085,166.03164647928128,157.93254177297487,158.9854278564453,472822
2015-01-12,159.14742627822605,159.95733684452745,158.2160340702812,158.86395263671875,138238
2015-01-13,158.21603929966554,159.95734213146562,157.93256564878885,158.78297424316406,551075
2015-01-14,158.90442798462334,160.76722449322307,154.3284388806362,155.8672637939453,193648
2015-01-15,158.74245512949292,162.46804830542516,154.32844545596123,161.0507049560547,3778423
2015-01-16,161.9416160249229,163.9258944500792,158.90445138695262,159.91683959960938,352406
2015-01-19,160.3622918273162,176.11504984072238,159.18792398002967,167.73248291015625,1604458
2015-01-20,166.8415703583905,177.69436659374148,163.92588748649567,175.6291046142578,1835301
2015-01-21,176.80345777685264,189.9240048972509,176.15552693028604,188.3041839599609,2170525
2015-01-22,190.00498788283943,190.24795112020132,176.1960128659242,185.0645294189453,2424387
2015-01-23,183.0397689839256,183.9306754576796,171.7415202284711,180.48855590820312,1550258
2015-01-27,179.80015681594202,183.72822824824104,174.41425616092874,179.75965881347656,446407
2015-01-28,178.9902145443523,182.14886044595144,170.08119934078726,179.47616577148438,898328
2015-01-29,179.07121425409372,181.4199497314224,175.46710268755876,177.9373321533203,723703
2015-01-30,177.9373412748037,178.54477417334644,170.28368922481593,171.01260375976562,131113
2015-02-02,170.89112447943265,177.7348660923847,169.02832775990174,174.1712646484375,591712
2015-02-03,174.1712489489675,175.5885922706848,167.04403434525278,168.54237365722656,211112
2015-02-04,170.6886489558987,171.70103714662173,167.40850874630533,169.8787384033203,770070
