date,close,high,low,open,volume
2015-01-01,56.39252471923828,56.67698874403126,55.35811582320095,55.93566184241027,2893002
2015-01-02,55.5477409362793,56.53904783277257,55.37964717626832,56.108042947101104,6142290
2015-01-05,55.65549087524414,55.98305649228333,55.2805185469295,55.59946225085592,6566232
2015-01-06,55.09518432617188,56.48732525998698,54.306447044196055,56.23734109765498,13121010
2015-01-07,55.59515380859375,55.97443512417992,54.90985573683723,54.90985573683723,7856364
2015-01-08,58.40960311889648,58.78026644445856,55.94426090827528,55.94426090827528,16840194
2015-01-09,58.56045913696289,59.30609484894722,57.9699863014651,58.961293279589874,10079154
2015-01-12,58.30615997314453,59.04748662524099,57.95274047245245,59.04748662524099,3867444
2015-01-13,57.7157096862793,59.56471410763957,57.19419622578645,58.65098830551703,5972538
2015-01-14,56.1770133972168,58.26737965803027,55.93565110474398,58.26737965803027,7112274
2015-01-15,57.14676284790039,57.59931658412053,55.97443132786522,56.47008673523432,11808276
2015-01-16,56.832130432128906,58.00446199932582,56.51318673389771,57.17262299382375,7147248
2015-01-19,55.61669921875,56.98298234783808,55.40119875368328,56.82781948757855,6617304
2015-01-20,55.8278923034668,56.37526736748955,55.44861100054429,55.70721314443186,4653270
2015-01-21,56.38819122314453,56.6640332124521,55.47877090365768,55.858056105177525,5534538
2015-01-22,56.63819122314453,56.89248444070273,55.59516444624176,56.46147945537859,4936338
2015-01-23,58.16392135620117,58.819044545964985,56.68126832217083,57.18554160817686,8706078
2015-01-27,59.65519714355469,59.89655937651269,56.96142384280848,58.52165841821399,11605284
2015-01-28,60.87925720214844,61.168026181925,59.047489350137695,59.37936394933842,11438976
2015-01-29,63.25839614868164,63.59457973126101,60.991318363472175,61.31025811990894,19402494
2015-01-30,64.55139923095703,65.79269018686978,63.01271741764929,63.57301937615773,14754744
2015-02-02,64.53416442871094,66.14180588102988,63.38769468537527,64.30573306591197,10153596
2015-02-03,62.702396392822266,65.20221836911654,62.43948527211237,64.56433493845135,9786834
2015-02-04,62.15071868896485,63.44372950736186,61.74126657845774,62.49552420450796,10960314
2015-02-05,64.65054321289062,66.6159213049449,62.32312365722657,62.46966462544538,18653808
2015-02-06,63.00841522216797,64.56434112462455,62.650682757362674,63.44372912480044,9303972
2015-02-09,61.357666015625,62.58171718359191,60.90511227566101,62.15071230640296,8207352
2015-02-10,60.1939582824707,61.68522960096019,59.39229399987515,60.77150412570743,14683530
2015-02-11,61.4525032043457,61.74558517602097,59.86210122847492,60.547395490542975,4827102
2015-02-12,60.84477233886719,62.23691730046844,60.43101127606835,61.85332306797274,4276554
2015-02-13,62.48691177368164,63.24547849865508,59.73710887538662,60.840477222272895,22005114
