date,close,high,low,open,volume
2015-01-01,90.41098022460938,92.28418784960724,89.64640970158922,89.83755050945565,289430
2015-01-02,93.727294921875,98.32429768674406,90.60209923805772,90.79323998456228,4043355
2015-01-05,95.19913482666016,97.7317906946171,93.69865684543772,94.42500505738658,844080
2015-01-06,92.17906951904295,95.27560348530864,91.7489990028393,95.18958500713472,198985
2015-01-07,91.80633544921876,94.23386180794044,90.79327596646942,94.23386180794044,2741265
2015-01-08,93.22078704833984,94.2911944355932,92.2268388940804,92.2268388940804,234355
2015-01-09,92.80979919433594,95.38068360222437,91.75851058496924,95.38068360222437,117005
2015-01-12,94.8359603881836,95.18957160546027,92.15038614971384,93.08699359095452,116305
2015-01-13,95.40938568115234,96.41288579512847,92.96274120708055,95.38071529097502,262415
2015-01-14,99.80567169189452,102.24275650136816,95.18955012134234,96.5275573247484,5886480
2015-01-15,100.713623046875,103.79103809341842,99.9872821636512,101.68846009831078,1749000
2015-01-16,98.47725677490234,101.0099128152667,97.94205663048304,101.0099128152667,990515
2015-01-19,98.6492691040039,100.13062846965389,98.43900985804684,98.82129873328206,470225
2015-01-20,95.6578598022461,99.20358180329836,95.06531900728208,99.20358180329836,376905
2015-01-21,98.75438690185548,99.35648688645496,95.65785394563618,95.65785394563618,694625
2015-01-22,98.46769714355467,99.41385662115736,97.38773763039426,98.75441567206704,287340
2015-01-23,98.4963607788086,99.18447936677224,96.4320123064722,97.5119717455207,502860
2015-01-27,99.4329605102539,101.00033837562084,96.62314559210766,98.53458272465797,668350
2015-01-28,103.14112091064452,104.689387237514,98.64924765505546,101.00031388297056,1561985
2015-01-29,107.3749771118164,108.89457339053168,102.29055474221396,103.40874369030112,1367105
2015-01-30,103.81015014648438,106.8493353867605,103.217602028399,106.8493353867605,382360
2015-02-02,103.41828155517578,104.67027025767528,102.0229336421754,104.17329992503156,132425
2015-02-03,108.37847900390624,112.5836418484658,103.44696806008692,104.1733161593467,1032290
2015-02-04,106.13255310058594,109.20996085764672,105.17683450370195,108.30203110722869,189575
2015-02-05,104.96127319335938,111.12473400398684,104.06843486475216,105.98851666179728,250050
2015-02-06,105.71012115478516,106.54535950948858,102.72439288769428,104.57727241687417,179400
2015-02-09,102.71480560302734,106.44936527291718,101.95637217855035,105.6045316564971,91300
2015-02-10,104.6060791015625,107.2269945705644,102.14837618889584,102.14837618889584,232410
2015-02-11,104.51007080078124,110.86554528054958,103.7036324983589,104.60607344226362,267315
2015-02-12,109.45427703857422,110.21271031152104,103.8764338184526,103.8764338184526,442765
2015-02-13,108.28302764892578,110.38551982898711,106.56455334221118,109.82869427886094,141035
2015-02-16,107.12136840820312,109.3486630661874,105.29728918173032,109.070250318373,55960
2015-02-18,108.69586944580078,109.44470043474476,105.79654082377328,105.79654082377328,72020
2015-02-19,110.99996948242188,111.36478251244098,105.98855309743672,108.06223834235932,141110
2015-02-20,113.15044403076172,114.24489029298402,107.90862053155692,111.36476700828696,172315
2015-02-23,112.10400390625,114.76332204196504,111.10556753763828,113.80328087446443,198800
2015-02-24,111.067138671875,113.09282564086224,109.6366723978776,111.5567542775219,91760
2015-02-25,110.87515258789062,112.68003467381546,109.25268799251006,110.82715492414692,225400
2015-02-26,109.98230743408205,110.95195100795836,107.90862244116,110.40472786716327,125900
2015-02-27,110.75995635986328,112.20961330446916,109.25269196232576,109.25269196232576,71985
2015-03-02,111.4031753540039,113.99528351590632,109.06067261615874,110.36632915942988,502950
2015-03-03,115.01293182373048,116.93301410910472,111.57598277502272,112.8912344528032,298125
2015-03-04,114.23529052734376,118.6610806652482,113.53446461326466,118.6610806652482,292365
2015-03-05,113.04484558105467,115.08013545892116,109.98231196413784,114.23529455796054,73855
2015-03-09,109.0702667236328,112.9968311904564,108.09102072892394,110.51032833094295,115060
2015-03-10,109.39665985107422,112.21918249835376,109.06064699414354,110.02068791367743,143040
2015-03-11,109.91510009765624,112.478415322232,108.8686588467106,112.420807877327,151630
2015-03-12,113.2272491455078,114.76331343337948,110.65433871662316,111.73918251769108,153620
2015-03-13,111.80638122558594,116.52018635679356,111.17275793328652,114.18728628265131,118785
2015-03-16,112.93922424316406,114.62889847780768,110.98073969666316,111.74877543728252,1787290
2015-03-17,111.7295913696289,114.59051734667032,110.8559576930288,114.59051734667032,113200
2015-03-18,112.62244415283205,114.0433085197331,110.59675639520448,111.40319490737372,49055
2015-03-19,112.59361267089844,113.93767159982217,111.3647613042934,113.93767159982217,65950
2015-03-20,108.5230484008789,112.90083353668196,107.18859183843836,112.43041544171108,83185
2015-03-23,110.89435577392578,111.55677918964996,108.48465042598389,108.48465042598389,57615
2015-03-24,109.62709045410156,110.57752904802769,108.73425197964612,110.49112154428968,30445
2015-03-25,106.36296081542967,109.67509988201404,104.70208638864464,109.63669735673508,74325
2015-03-26,105.11490631103516,107.90862964901518,104.0684649449544,106.18055260237466,61670
2015-03-27,105.75812530517578,106.75656154895748,104.41406637381006,105.60451522180512,96670
2015-03-30,111.22076416015624,111.36477179548795,106.3725608172274,107.5630097752066,61525
2015-03-31,113.11204528808594,114.82091732218942,111.777588707543,113.27525052178514,81095
2015-04-01,114.85931396484376,115.97296513089448,111.7775829839741,115.17612927841324,115625
2015-04-06,114.48489379882812,116.16496561558242,113.76486302021917,116.16496561558242,74695
2015-04-07,114.71531677246094,115.78096305173597,113.86088072144337,114.4177063551161,386240
2015-04-08,114.4272918701172,117.7010279496447,113.40004826853426,115.68494326634097,156950
2015-04-09,112.9200439453125,116.1265779059041,111.85439767109608,114.41770581198088,69840
2015-04-10,111.11515045166016,115.20492742615772,109.9631041072114,113.29444776387624,130555
2015-04-13,113.1024398803711,114.62890904127552,111.77758579647085,112.30561133237256,125165
