date,close,high,low,open,volume
2020-10-12,77.88130187988281,98.2631492005876,77.88130187988281,97.3346414404119,79857954
2020-10-13,82.18415832519531,83.65618102593459,74.28053012961267,77.90397062374012,37715848
2020-10-14,82.54650115966797,84.87908813990627,80.666844226945,81.73122569190758,12355782
2020-10-15,77.83602905273438,82.77296365540373,77.45103575963905,82.41061824622527,6386916
2020-10-16,76.11488342285156,79.46656246201972,74.73344562155388,78.69658288936357,6144884
2020-10-19,76.22813415527344,78.28896740986129,75.86578870757153,77.33781147353933,3844768
2020-10-20,75.20903778076172,76.90752550430574,74.91462909531555,75.95636961465539,2523362
2020-10-21,77.74542236328125,80.48564991517797,75.3901880294387,75.59400512263578,8955302
2020-10-22,77.29251861572266,79.21747153611997,75.95637620615044,78.03985742563464,4004374
2020-10-23,79.44392395019531,81.07447481142694,78.08513386955687,78.87776141659596,7146720
2020-10-26,77.36045837402344,79.69304550128903,76.99811293093906,79.69304550128903,1854742
2020-10-27,76.47722625732422,77.70013576304382,75.84312016872549,77.40572714332069,1549688
2020-10-28,75.7525405883789,77.54161266099887,75.63930809123633,76.97545017528601,1863504
2020-10-29,75.63932037353516,76.54518049776911,75.27697494160873,75.70725711838699,1811578
2020-10-30,75.52607727050781,76.86221938421517,74.73344977291627,75.8657747694756,1907152
2020-11-02,76.25076293945312,78.13041954372099,74.8693251536939,75.52607222559695,2417362
2020-11-03,75.45814514160156,76.97545658291897,75.20903224491849,76.63575906321397,1220048
2020-11-04,75.0958023071289,76.04695124814032,74.77875266012511,75.4128519541327,1438208
2020-11-05,76.65840911865234,77.9945513517816,75.3902036269234,75.52608402088791,3004132
2020-11-06,77.02075958251953,78.80983197206632,76.54518162804143,76.79429454811705,3989116
2020-11-09,81.27828216552734,82.41060709653543,77.63219450544875,77.90395525335585,12995598
2020-11-10,78.08513641357422,81.18770996324614,77.33780460934047,81.18770996324614,4759910
2020-11-11,79.01365661621094,79.87422797527478,77.9039792246051,78.35690933637605,3276260
2020-11-12,79.73832702636719,80.62153913465464,78.13042416139284,79.081579915649,2847644
2020-11-13,82.9541244506836,83.5655826983072,80.3950727856343,81.25563699746597,13012488
2020-11-14,85.26406860351562,86.41904143296716,83.33911619148407,83.74675040839024,5909582
2020-11-17,83.2938232421875,87.32490434081156,82.09356152096694,86.69079820167579,7601208
2020-11-18,83.06736755371094,84.47145345877823,82.8861983000344,83.33912834538978,3381334
2020-11-19,83.5882339477539,84.6979110796666,82.25209181295442,82.97677567549415,4326668
2020-11-20,83.5429458618164,85.51319433249841,83.24854409546808,84.1317563056771,5393566
2020-11-23,82.52385711669922,84.22234487394947,81.86710989946201,83.79206269101229,2986602
2020-11-24,82.16150665283203,84.01852258494326,81.93504163238744,82.772964972498,2956224
2020-11-25,81.43683624267578,83.04473953678072,81.16507540859759,82.79562659073656,2955666
2020-11-26,81.18770599365234,82.18415065429848,80.78007174057645,81.73122063480808,2219270
2020-11-27,81.0744857788086,82.72767783608938,80.66685146393968,81.41418334492093,3827906
2020-12-01,82.43325805664062,83.11265304062393,81.68592633872426,81.73121519095858,2619566
2020-12-02,81.9350357055664,82.88619148709684,81.5274014627182,82.79560686770428,1595644
2020-12-03,83.6788330078125,85.03762325963083,82.29739486956427,82.34269064242406,5058866
2020-12-04,82.61444854736328,84.17706294156832,82.38798349442516,83.79206958710753,2080358
2020-12-07,86.66815948486328,87.95900585634203,82.75031078299699,82.79560654810014,8643060
2020-12-08,85.46790313720703,88.45724437453079,84.74321916927344,87.18903879169149,4763218
2020-12-09,88.72899627685547,90.08778646125548,85.96612704860733,86.758754656174,10666508
2020-12-10,86.8719711303711,89.11397313840588,86.05669578804127,88.52516278499195,2859860
2020-12-11,85.49055480957031,88.14019861051825,85.15085724079057,87.18904265346906,3220416
2020-12-14,87.93637084960938,88.4572445799093,85.62643162555457,85.76231202959649,3285710
2020-12-15,86.53228759765625,87.86842986543913,86.05670966202801,87.86842986543913,2070352
2020-12-16,99.7804946899414,103.22275903683604,86.73610743725006,86.84933995348668,40839156
2020-12-17,93.9150390625,101.41102509726582,92.85065078899012,98.76138872144875,18276524
2020-12-18,100.52781677246094,102.22630435110524,91.71832924679192,94.57178976114706,30277348
