date,open,high,low,close,volume
2015-01-01,28.372861999702963,29.008767838539413,28.372861999702963,28.89801979064941,26570816
2015-01-02,29.00876647377897,29.508917817176503,29.00876647377897,29.348154067993164,36043328
2015-01-05,29.50892132317985,30.112674453995403,29.50892132317985,29.773286819458008,54638866
2015-01-06,29.580365844985927,29.580365844985927,28.17637296964557,28.32999038696289,64767961
2015-01-07,28.42288081505653,28.42288081505653,27.40828817646822,27.78697204589844,49846923
2015-01-08,28.15136914381705,28.34428567411553,27.908439759725542,28.219247817993164,33271702
2015-01-09,28.72296665868849,28.93017296364648,28.229961611906,28.5550594329834,53120660
2015-01-12,28.544345259673733,28.544345259673733,28.079919761015184,28.34785842895508,28244762
2015-01-13,28.36571570299644,28.497899872201906,27.87985412938597,27.97274208068848,31517083
2015-01-14,27.96917285861112,27.96917285861112,26.829542327347102,26.926000595092773,74832453
2015-01-15,27.065328240522508,27.772683148757903,26.5866100661426,27.49045753479004,73591596
2015-01-16,27.29396576807697,27.544041468021803,26.8866994646914,27.39399719238281,47636637
2015-01-19,27.47973804227557,27.644074985964192,27.190366099964724,27.49045753479004,29282226
2015-01-20,27.551185819551176,28.8372902779357,27.551185819551176,28.72296905517578,63164170
2015-01-21,28.93732067436724,29.00876964803392,28.115641742691658,28.37286376953125,40910854
2015-01-22,28.43716976811042,28.91588505200681,28.29426895748557,28.822999954223636,47523195
2015-01-23,29.294571192906574,29.43747200071125,28.508618180390734,28.801563262939453,47511356
2015-01-27,28.78013095603601,28.865869727071207,28.25854341936908,28.465749740600582,41693694
2015-01-28,28.36571777040101,28.36571777040101,27.78697106412631,27.947734832763672,41936541
2015-01-29,27.88700345216733,28.037047734196648,27.41543162176105,27.89414978027344,54190694
2015-01-30,28.044194317040716,28.222821052297117,27.61549472973722,27.897720336914062,37794421
2015-02-02,27.85842305673425,28.20852732496372,27.308255937151,27.4261474609375,33367248
2015-02-03,27.651218065712552,27.683370821165077,27.0153121457248,27.22966194152832,36144668
2015-02-04,27.42971823645096,28.10849631256581,27.36541559505188,27.80840492248535,46397942
2015-02-05,27.98703557858304,28.065630885610503,27.01173913861401,27.09748077392578,32560341
2015-02-06,27.15106645154914,27.20108216645076,26.22221543546175,26.340106964111328,47436351
2015-02-09,25.507714493993397,25.829239189059457,24.736051220686885,24.825363159179688,79096076
2015-02-10,24.65031038028456,25.722062134830058,24.65031038028456,25.561298370361328,55432170
2015-02-11,25.722064566919386,26.34368070054762,25.221913128676896,26.079315185546875,41529388
2015-02-12,26.16505452927582,26.25079616723561,25.4362634803079,26.10075187683105,35851376
2015-02-13,26.343679010679388,26.56517512383332,26.09717647154542,26.190061569213867,39218246
2015-02-16,26.34724959709505,26.754515865743347,26.318670009965267,26.422271728515625,31397658
2015-02-18,26.57589277194636,26.57589277194636,26.05787838705345,26.25793838500977,33930341
2015-02-19,26.293663562459344,27.136775777849863,26.293663562459344,26.811677932739254,81372182
2015-02-20,27.00816576929553,27.283247882254063,26.650912333675592,26.77237701416016,36131716
2015-02-23,26.900991801600885,26.92957139386908,26.079315650199916,26.247222900390625,32382306
2015-02-24,26.300807051743696,26.43656152101448,25.52200042880051,25.65775489807129,34512444
2015-02-25,25.92212166860995,26.06502247223017,25.014703997318257,25.07186317443848,41274249
2015-02-26,25.17189718076124,25.3576673863031,24.59672360424588,24.66460227966309,84644220
2015-02-27,24.825362224540783,25.343376597772483,24.70747069903433,25.054004669189453,52634461
2015-03-02,25.53628839202444,25.6648993857045,24.93610566206372,25.189754486083984,45976126
2015-03-03,25.221909331212604,25.568443265960585,24.971833649743285,25.23262596130371,53751517
2015-03-04,25.43626335779741,25.518431831108945,24.693182516218496,24.87537956237793,49051635
2015-03-05,24.90038111276212,24.950396819798744,24.382369667996983,24.525270462036133,50067718
2015-03-09,24.525271403202662,24.557424154615838,23.93580667797753,24.02869033813477,45854906
2015-03-10,24.160877395595637,24.221609742009296,23.582130661796107,23.69287872314453,42948363
2015-03-11,23.792909703782595,23.93581052628064,23.167720393366192,23.24274253845215,49145480
2015-03-12,23.41422293184467,24.0358405078549,23.396361401856293,23.80719947814941,45390518
2015-03-13,24.00725836264314,24.03941111577717,23.221305353610934,23.328481674194336,34423720
2015-03-16,23.496388333228783,23.496388333228783,23.08555031065217,23.30704498291016,29148663
2015-03-17,23.57856039570758,24.039414199054367,23.3713540556921,23.760757446289062,45438233
2015-03-18,23.98582457624635,23.98582457624635,23.532115712196678,23.703596115112305,32534625
2015-03-19,23.882219801847757,24.63602003526902,23.839348988810745,24.050127029418945,64537645
2015-03-20,24.05012941410423,24.39309023076718,23.364207780778333,23.485673904418945,60626733
2015-03-23,23.610709721276653,23.935807550106563,23.47852697754505,23.678586959838867,37579430
2015-03-24,23.585703672843515,23.857214078303272,23.167719287629588,23.37492561340332,46746811
2015-03-25,23.43565479545891,23.503532030057496,23.00695383671301,23.089120864868164,37206304
2015-03-26,23.078407923704383,23.21773557876539,22.43535566759668,22.5496768951416,68402890
2015-03-27,22.67828393503825,22.817611574414016,22.235293161800243,22.51394844055176,42185886
2015-03-30,22.72115414898821,23.214159189037357,22.51752101052887,23.035533905029297,31389356
2015-03-31,23.314192035217463,23.321336933021108,22.521095505323068,22.63184356689453,41301004
2015-04-01,22.649703896094795,23.21415933948733,22.578253495946548,23.12484741210937,32391543
2015-04-06,23.17843577385776,23.26417597135409,22.621125205336543,22.72830009460449,38517191
2015-04-07,22.885488314102364,23.950096556534707,22.649703853588385,23.82863044738769,76555500
2015-04-08,24.01440048217773,24.2144604566649,23.47852606137633,24.01440048217773,65964997
2015-04-09,24.1144328223111,24.82178765699221,24.078706905951144,24.72533226013184,64566720
2015-04-10,24.70032698416917,24.9361129209466,24.382375431572758,24.48597717285156,50551514
2015-04-13,24.59672360424588,24.88252524084257,24.371654314782496,24.66460227966309,36136932
2015-04-15,24.650309429938044,24.66459922391549,24.02154705165197,24.12514877319336,33587067
