date,close,high,low,open,volume
2015-01-01,28.482440948486328,28.685613682026272,27.99990255770091,28.16921349192041,2369712
2015-01-02,28.325822830200195,28.73640386498821,28.25386554898772,28.6094201995995,2576334
2015-01-05,28.630590438842773,28.943817929865425,28.266572180869456,28.389322185717877,3609636
2015-01-06,28.31312561035156,28.837993142184672,28.080322853876563,28.74063757119293,6695466
2015-01-07,28.363920211791992,28.57979206984768,27.902546455079708,28.28349747668989,5033676
2015-01-08,29.07926177978516,29.24434094597112,28.207306946962294,28.440109706896063,6903468
2015-01-09,28.926881790161133,29.37555641211792,28.58402625236796,29.265503634531544,5975934
2015-01-12,28.740646362304688,29.03694104641333,28.61789634410549,28.87609552683587,3371664
2015-01-13,28.7956600189209,29.189310129527318,28.6983063988674,28.86761729517133,3154920
2015-01-14,28.418947219848636,28.905717334434613,28.363920830796257,28.66021543042027,6252006
2015-01-15,28.44857788085937,28.778736244853167,28.04646416042537,28.465508780917933,5139942
2015-01-16,28.486665725708008,28.72370213811464,28.080318420560975,28.359682071748512,3205026
2015-01-19,28.51206588745117,28.685610496119992,28.23693589210337,28.363919563069143,2680494
2015-01-20,28.507837295532227,28.761804665648324,28.393552754026885,28.74910552209561,6894174
2015-01-21,27.94064140319824,28.444344368112738,27.79249506802578,28.402015182963016,7234560
2015-01-22,28.076091766357425,28.308894528373184,27.830587923974665,27.940640702416196,4218228
2015-01-23,28.02106285095215,28.228471198346003,27.65281097034723,28.18191025939741,6999720
2015-01-27,28.02952766418457,28.48666768734812,27.83481847715084,28.02106027822852,4426986
2015-01-28,28.6263484954834,28.719468420721277,27.90254205606031,28.105714739650644,4967310
2015-01-29,29.48984146118164,29.578729642602426,28.55862659002165,28.57555748766208,9173550
2015-01-30,29.400955200195312,30.052804532974047,29.075030533805947,29.629526223568742,7563918
2015-02-02,28.77873992919922,29.375562951948435,28.46128066841585,29.375562951948435,4004154
2015-02-03,27.999900817871094,28.85915651674807,27.93640897928182,28.7575691874818,4498716
