date,close,high,low,open,volume
2017-09-27,647.1016235351562,659.2608906133003,606.6815329761106,618.5082849900334,34610637
2017-09-28,651.56640625,655.4136666344493,627.0103268461171,637.5547366916012,4535542
2017-09-29,646.1517944335938,653.2763730447111,643.7294493018077,650.7115131487151,1367676
2017-10-03,650.2365112304688,653.9888007218022,640.3570728203713,643.2069041332879,1752630
2017-10-04,647.57666015625,652.4688356368429,645.7242582643901,647.386659811963,545357
2017-10-05,632.8526000976562,646.864271788439,631.8551706580354,642.2570093597585,486144
2017-10-06,645.9616088867188,646.436580657959,629.8125686645508,631.7124557495117,568793
2017-10-09,649.7140502929688,651.6614234170995,636.4623231624732,636.4623231624732,647645
2017-10-10,652.0888671875,655.4611557406078,645.9617187008888,645.9617187008888,750266
2017-10-11,653.0388793945312,655.3662533093939,649.3815609626133,649.3815609626133,351011
2017-10-12,665.2930908203125,666.8605212202954,648.0516463203314,648.0516463203314,938808
2017-10-13,660.2583618164062,665.9105384678678,658.5009891508084,658.5009891508084,239411
2017-10-16,661.3034057617188,662.585806711754,640.4996131546956,656.933629452771,237478
2017-10-17,682.2970581054688,683.8644883923007,655.6511490890582,660.2108672235305,962237
2017-10-18,679.4473876953125,684.7195648469008,668.5705182326815,675.6476120213786,338460
2017-10-19,686.0493774414062,686.8093208338879,672.6076503907766,674.0800515849533,154703
2017-10-23,658.4058837890625,679.2096717521961,655.4610818307906,674.459953767915,450439
2017-10-24,661.350830078125,669.7103232259456,650.9964203284619,658.4535133254097,643340
2017-10-25,649.096435546875,664.9130193197565,641.7343728140238,661.350730900635,1108214
2017-10-26,651.37890625,656.1813815643088,645.8155944931433,645.8155944931433,221326
2017-10-27,649.4293823242188,651.4264328424721,645.7680456491939,648.57347036287,342918
2017-10-30,646.86181640625,652.3775332124295,642.6299097205529,646.5765317176629,287901
2017-10-31,643.8186645507812,655.2305168027892,641.4411953316129,642.0593605460696,949376
2017-11-01,647.2420654296875,652.3774211165866,643.7234581355693,643.8185336675351,200249
2017-11-02,647.6224975585938,655.2303976767564,641.9165724699718,642.0592438146559,234604
2017-11-03,641.5362548828125,655.7059942931312,638.1127225100668,647.6225991495611,302434
2017-11-06,647.7651977539062,650.7132359635275,638.1126508316069,638.1126508316069,186130
2017-11-07,646.956787109375,649.4769272114575,645.9107240728525,646.6715024670208,171495
2017-11-08,645.5303955078125,649.0490613686568,641.0607420112632,641.0607420112632,105538
2017-11-09,645.5303955078125,647.6225799150992,634.9269181959091,642.201938782845,120713
2017-11-10,646.956787109375,647.5749522042015,637.1616274307411,637.1616274307411,114509
2017-11-13,651.8544311523438,653.3284502537886,643.057796269014,647.1470311465838,274626
2017-11-14,652.3775024414062,656.1814528929597,642.8676263125228,642.8676263125228,208105
2017-11-15,652.7578735351562,654.2794303883575,643.9136429394447,643.9136429394447,439900
2017-11-16,644.5319213867188,652.3300322287585,637.161766623536,649.0491130157661,164254
2017-11-17,651.9970092773438,655.2303900071843,643.1052993357886,647.6224899780732,212775
2017-11-20,655.6585083007812,658.0835154266366,646.9094094927306,649.524625775134,189081
2017-11-21,664.7879028320312,673.2041783317256,650.9510441809673,650.9510441809673,337085
2017-11-22,661.792236328125,666.6422494475788,656.181386760099,661.8873118623608,68032
2017-11-23,666.6422119140625,673.2991241585681,652.3298621971092,659.9852996695569,91465
2017-11-24,665.786376953125,667.5932765601452,659.0343883991178,659.0343883991178,163475
2017-11-27,666.2618408203125,668.5442341115621,658.6539405743772,658.6539405743772,66789
2017-11-28,671.44482421875,678.5296938784949,660.9839599823612,660.9839599823612,229161
2017-11-29,683.7125244140625,690.4645129372112,662.9334112029958,666.1667921554099,405626
2017-11-30,679.3380126953125,682.2385714974914,671.4923644888585,676.3424363881475,73339
2017-12-01,684.66357421875,688.0395687872007,675.2012354373359,675.2012354373359,143549
2017-12-04,685.4241943359375,688.9903972200996,677.1030542728928,677.1030542728928,120194
2017-12-05,691.7008666992188,694.173469496533,673.394353836228,680.2414767495635,157420
2017-12-06,691.0350952148438,693.2698926389412,680.0987388837767,689.4659426107439,101857
2017-12-07,699.1185302734375,708.4857345530788,683.2845641293787,690.4169708530675,174841
2017-12-08,728.2186889648438,731.3093983858503,695.171872847928,695.171872847928,727030
2017-12-11,727.2202758789062,732.2604988728011,713.2407456553258,724.652597585811,157528
2017-12-12,745.8594360351562,752.1835257154968,724.6524277759071,724.6524277759071,261948
2017-12-13,737.1104736328125,751.2802122458056,730.976649980431,751.2802122458056,140986
2017-12-14,739.06005859375,742.7213377454464,734.1624490902491,734.1624490902491,305401
2017-12-15,752.041015625,755.7498906459765,739.0124733219012,739.8683854171048,179103
2017-12-18,760.7901000976562,762.6920753479004,713.2882566140732,742.5311260865769,325541
2017-12-19,757.2713623046875,770.2999031393593,747.0007085382306,756.0350901182601,105430
2017-12-20,738.2516479492188,758.5552676415356,733.5918436258247,751.7556832159764,110134
2017-12-21,737.2056274414062,746.5252946705964,727.5055419401353,739.8683812149351,160212
2017-12-22,739.250244140625,749.3782860721436,730.358532618536,737.0154463272986,1273767
2017-12-26,747.8565673828125,750.8996808427518,735.2559834430988,735.2559834430988,209738
2017-12-27,742.9591064453125,751.2802484375001,737.5384651959515,747.4762978125,124036
2017-12-28,753.4198608398438,756.0350765133174,738.1565227906677,738.1565227906677,73414
2017-12-29,737.4908447265625,756.7958803750157,728.0285069991569,753.1821392952128,101722
2018-01-01,756.5106201171875,758.8880890679014,737.0153747213329,737.0153747213329,161859
2018-01-02,760.8375854492188,765.5449854779735,737.0153586899745,748.5222849436643,221601
2018-01-03,761.0755004882812,764.5941668449369,747.6665961528785,756.9862646872758,61608
2018-01-04,767.8749389648438,769.82445191005,754.7513218689975,760.8376076014383,76967
2018-01-05,781.7593383789062,784.5172256131204,762.5018396412993,762.7871243101582,93994
2018-01-08,806.389892578125,808.3394054177509,775.1023794333099,781.7117544157544,391458
2018-01-09,747.0957641601562,797.878520379108,737.9663072874705,797.878520379108,600903
2018-01-10,739.8683471679688,755.8449271176164,738.9173595752079,738.9173595752079,156240
2018-01-11,751.5180053710938,758.888159805293,739.5355839600614,741.7703817645721,118785
2018-01-12,751.5653686523438,759.6962997251644,742.0554941709939,754.9413624844894,130779
2018-01-15,750.0913696289062,760.8375164693726,732.3554300328915,749.806084995626,139302
2018-01-16,771.441162109375,803.3943226404513,751.2802131354848,760.7900892511238,1216523
2018-01-17,808.386962890625,829.2611514186716,775.2926074473303,775.2926074473303,1536781
2018-01-18,802.1580200195312,822.0812213371095,789.4147632890064,807.3884516853374,504528
2018-01-19,787.037353515625,796.4521544393048,775.0549323797413,794.3124322333484,110733
2018-01-22,811.762939453125,815.804636490789,776.0058312314958,781.7592942293182,269449
2018-01-23,790.6986694335938,810.3841248056038,785.5157752881506,807.3884905806777,231215
2018-01-24,795.6438598632812,801.6826083695892,784.564830254936,789.3197686201174,86293
2018-01-25,788.22607421875,798.7345339693354,775.0549187555293,785.0402888744657,59682
2018-01-29,783.5186157226562,808.3393659781648,776.1008668705089,782.2822855515183,119794
2018-01-30,763.6904907226562,785.0401714395899,752.231103099595,783.6136902074162,242129
2018-01-31,748.33203125,765.5448805009397,744.7182325841309,756.1300817344554,255762
2018-02-01,792.790771484375,797.8785315131462,749.3781678574006,749.3781678574006,1190501
2018-02-02,779.6670532226562,797.3079172070994,749.3781255532323,773.2003500423519,561787
2018-02-05,775.7206420898438,783.0432586448892,732.2604946309341,760.7901242918796,115787
2018-02-06,767.4945068359375,779.8098074773948,712.5749746629868,713.2406775707879,124842
2018-02-07,778.573486328125,781.2362397483565,766.4008578044442,768.445446125483,61961
2018-02-08,769.9671020507812,786.4667130181542,766.4959742353474,778.9063502987854,106731
2018-02-09,776.100830078125,779.8097043283732,756.0825559842825,760.7899554423153,186837
2018-02-12,782.9005737304688,786.3717018299521,773.6759820243317,773.6759820243317,614870
2018-02-14,775.14990234375,782.2823087254321,767.7322113155349,772.392073369036,268375
2018-02-15,763.8806762695312,779.80971620419,756.03502973455,777.9077412866188,399369
2018-02-16,775.2451171875,779.3343523329213,763.8808035526773,763.8808035526773,281637
2018-02-19,779.1441040039062,780.2853006959259,765.2597087080788,765.2597087080788,108433
2018-02-20,779.7147827148438,784.9452146909817,770.3475197131894,776.0059077324744,74057
2018-02-21,774.9122314453125,782.1397721136213,770.2999647503891,776.0058904152069,69462
2018-02-22,769.49169921875,779.8098922586016,760.8852143387558,770.4902246671742,82208
2018-02-23,780.4754638671875,785.943642069315,770.2998858649289,770.2998858649289,170633
2018-02-26,778.6685791015625,783.6137258735769,766.0204565426774,773.2004007960127,127924
2018-02-27,776.005859375,779.8098096660539,771.2509215111826,772.201909083946,108531
2018-02-28,755.8450927734375,778.3835152702699,746.5254239305581,776.0060457673063,250592
2018-03-01,749.0454711914062,770.1573513038122,746.5253306158038,761.0278927710789,113061
2018-03-05,742.3408813476562,755.987587939823,735.1133989608542,746.5252499149683,255494
2018-03-06,755.5595703125,756.9385137990859,743.0065236778062,743.0065236778062,329751
2018-03-07,751.3277587890625,755.1317092752231,748.2370490190569,748.8552141905293,284060
2018-03-08,761.5508422851562,764.8317610441585,751.5654726973867,751.5654726973867,452558
2018-03-09,773.057861328125,781.7118254729455,760.4096795175253,763.6430606505781,359829
2018-03-12,776.86181640625,781.2838740495347,764.2612303372681,765.7352495516963,555337
2018-03-13,787.1324462890625,795.1683030990166,769.2062952447532,780.570608646928,749989
2018-03-14,766.8762817382812,784.5646246027682,763.6429012800277,779.2391182471733,256334
