date,open,high,low,close,volume
2015-01-01,165.29847872847853,167.43775048447637,164.2147144853162,165.18539428710938,541820
2015-01-02,171.3298874058343,183.091142779498,171.3298874058343,173.7330322265625,7249770
2015-01-05,174.91105035224524,176.23041670390492,169.87857725659526,171.03775024414062,1852035
2015-01-06,169.8220629976718,169.8220629976718,162.7539969929406,163.48907470703125,949175
2015-01-07,163.03670150082263,164.3277967897156,159.2670667840406,161.6702117919922,1219910
2015-01-08,163.22518809042677,165.8545164827065,162.14142381003478,163.00843811035156,771725
2015-01-09,164.35609587314798,164.9215469289113,160.22835493413925,161.27442932128906,811935
2015-01-12,162.0754346628769,162.71628001877684,158.81470880555074,159.81365966796875,788335
2015-01-13,159.27649199082146,174.23252809933246,158.70162209858483,169.20948791503906,5287310
2015-01-14,170.7078703485596,176.00420136907965,169.4450464450212,172.80001831054688,3384715
2015-01-15,175.56129698858825,176.40004009233476,170.57596167351346,173.02622985839844,1235485
2015-01-16,172.460835176847,174.8545475455358,170.08596063325228,172.7058563232422,638815
2015-01-19,173.55402312116777,174.72260093137237,171.51841648530262,172.2534942626953,534620
2015-01-20,172.78124065666432,175.30690393338529,171.70689510836243,174.27024841308594,730085
2015-01-21,174.90162433177585,178.2848680584422,173.40319797439642,174.46812438964844,802650
2015-01-22,174.70377680514164,179.24618049389812,174.31738568210912,177.05979919433594,815005
2015-01-23,178.85035159765056,184.52365693896377,176.61684720983232,180.00009155273438,1346555
2015-01-27,180.94246606254933,181.866022540006,175.38226061784167,177.91732788085938,638315
2015-01-28,176.23042604062394,184.7121042992636,176.23042604062394,183.70372009277344,1614070
2015-01-29,184.61784718110712,188.10477065986373,180.61261045335965,181.6398468017578,1158975
2015-01-30,182.26182788002785,183.19481762402924,178.11523555560697,178.99166870117188,280760
2015-02-02,178.49217299168984,183.76966660517712,175.31626079093792,181.86599731445312,376455
2015-02-03,183.58123311610456,185.46605067503785,179.31212249552203,184.6178741455078,517500
2015-02-04,185.4565857394921,193.19376682592195,183.7696806392916,188.1424560546875,1868765
2015-02-05,188.46288977298872,189.4147317731654,181.9791276275079,184.54248046875,738010
2015-02-06,184.5424892297241,184.68384479090875,174.94876063020732,178.0304412841797,640350
2015-02-09,177.17286247074793,183.01579442090733,172.4608182561004,178.5393524169922,548830
2015-02-10,179.62312135175088,190.45138915924863,179.62312135175088,186.48385620117188,1319015
2015-02-11,180.56549686893615,180.56549686893615,166.18433216236397,175.89114379882812,1653075
2015-02-12,177.5309403236551,180.9424549242685,175.862873040918,177.9456024169922,658685
