date,open,high,low,close,volume
2015-01-01,209.48703913799255,211.5522805568459,208.00544664777675,208.67889404296875,196868
2015-01-02,210.07064758322304,211.8216077330245,208.14010423624293,210.7440948486328,529083
2015-01-05,211.8665200232849,212.7644497658725,207.5115689925273,207.82583618164065,446506
2015-01-06,206.52385954922676,207.3319909104124,199.78938586827368,201.4505615234375,1014678
2015-01-07,202.88723316041367,210.1155707048401,201.4505537182673,204.5035095214844,994200
2015-01-08,205.71573336457263,208.31972443953805,204.77290428525,206.52386474609372,481222
2015-01-09,207.5564921368852,208.3197380369463,204.36885193401616,206.03001403808597,491481
2015-01-12,206.34428197161927,211.6869618311223,205.3116544248205,210.78903198242188,788529
2015-01-13,211.8665339036125,215.5031523396076,210.42985444214128,211.68695068359372,767947
2015-01-14,211.9114315588465,228.97209765892316,211.9114315588465,225.4252777099609,3159750
2015-01-15,228.97210193823872,231.57609291112536,220.2172862758943,224.3926544189453,2159249
2015-01-16,226.772175227101,227.49052181210683,222.41721018782695,225.7395477294922,1310592
2015-01-19,226.3232297405096,235.5269973395341,226.00894880094427,231.4863128662109,1523471
2015-01-20,231.35163219914065,231.6210276094993,223.04578066202848,228.20887756347656,1163764
2015-01-21,230.498621789176,230.498621789176,223.62944966953089,224.6620635986328,1098590
2015-01-22,227.086471646198,228.0742000402876,223.18048470882167,224.6620635986328,1351354
2015-01-23,225.8742668216017,227.31094642640988,221.2050341286604,224.1233062744141,1352803
2015-01-27,224.93140823134223,225.69465401924248,222.5070005834842,223.3600311279297,1761657
2015-01-28,222.05803304546177,227.40071239300968,222.05803304546177,226.05381774902344,972156
2015-01-29,225.60489201276775,233.3719803269069,224.75186133049655,232.02508544921875,2990179
2015-01-30,232.9678683829308,235.70654296875,225.3803515625,230.094482421875,2151258
2015-02-02,230.857789177669,236.69433368965423,229.60067906198583,234.943359375,1392155
2015-02-03,236.15552485239695,240.28600719346147,235.1229111177912,238.71463012695312,2296886
2015-02-04,239.74726844010303,242.44105797313796,235.3474176833416,240.33091735839844,1171222
2015-02-05,240.600332859432,243.3390081524881,237.7718316912619,240.555419921875,1907513
2015-02-06,239.7472965522783,246.9307361493503,238.98405061455992,245.53895568847656,1281980
2015-02-09,242.48594001605449,245.1348439798244,232.56382633983335,234.40457153320312,1508962
2015-02-10,233.55157940910848,245.3593524643762,231.89040356422748,242.8900451660156,1260943
2015-02-11,243.9675857033204,248.6368051419661,239.83710232873705,244.2369537353516,1796398
2015-02-12,244.0572953517014,245.6286724158932,236.51469092410912,239.8819274902344,1152534
2015-02-13,241.4084694705719,245.44915419422887,238.2208017469876,244.46142578125,866174
2015-02-16,242.66550436457968,244.6858462140535,237.5922069786512,239.612548828125,907037
2015-02-18,238.84931774817505,242.35123835493195,237.8167039978372,241.36351013183597,690544
2015-02-19,237.9514032026365,240.86967512870655,237.9514032026365,239.70237731933597,860826
2015-02-20,240.5554110473168,240.5554110473168,237.23308690975875,238.35549926757807,559541
2015-02-23,238.8942401167048,239.9268814289341,235.43723190670588,238.5799865722656,752319
2015-02-24,239.5676356027033,242.62061853799668,237.50240823131315,240.77984619140625,853844
2015-02-25,242.44106563432172,243.7879604434013,236.46983746126463,237.3677673339844,1097455
2015-02-26,237.77176871930035,239.6574265311301,233.4168316857859,236.55958557128903,1681355
2015-02-27,235.1678331981282,238.8493512352915,233.55157035383485,238.0861053466797,1535042
2015-03-02,237.4126341423272,238.1309944254344,233.55154695520625,235.7963714599609,1233871
2015-03-03,236.6494237038141,240.55542440647287,235.3025287996316,237.098388671875,680214
2015-03-04,238.26568287142183,241.9022876760819,235.48209495293665,237.1881561279297,1965940
2015-03-05,236.6494344417716,244.0124712131257,236.3800664097713,239.4779357910156,2185705
