date,close,high,low,open,volume
2015-01-01,252.4641876220703,253.46929858686516,249.95142415252968,251.96164608211936,1042050
2015-01-02,251.36778259277344,253.92622209546303,249.905805211994,252.4642447146836,1471143
2015-01-05,253.83480834960935,256.530329645884,250.86517853180305,252.09872264848627,2167401
2015-01-06,239.99185180664065,253.46940709469857,237.8445747091894,253.46940709469857,2786525
2015-01-07,243.28121948242188,245.291441651822,234.00684241997732,240.3115895732468,2122221
2015-01-08,250.179931640625,250.81955550443283,244.24067076347083,244.24067076347083,1570782
2015-01-09,249.54031372070312,251.916023439659,245.97676308471867,251.916023439659,1733358
2015-01-12,247.4844665527344,251.1850722234054,244.9717020421812,251.1850722234054,1060034
2015-01-13,247.02752685546875,249.72302034377108,245.3371165647288,247.62144725900004,1623957
2015-01-14,240.90554809570312,247.5301081720428,236.61102243232676,245.79402214280972,2123170
2015-01-15,243.28121948242188,245.61122564181616,240.40296837820063,242.13905413273915,2913614
2015-01-16,248.21533203125,250.49966239760587,242.13901883372185,243.0527509802642,1758970
2015-01-19,248.16970825195312,253.9262108198361,246.205189304812,249.54030675715364,1211700
2015-01-20,247.8956298828125,250.63682753526484,246.7077887207116,248.80936243363,769630
2015-01-21,248.62661743164065,249.99721617394857,245.108741749403,248.7179962581084,1133422
2015-01-22,256.0277709960937,257.21561169008345,248.53515587816236,249.44888806889085,2371577
2015-01-23,256.0277709960937,260.32229556158177,251.27635245034796,259.4999421669048,2536747
2015-01-27,252.4641876220703,258.5862043199992,249.44888261257876,257.2156060638861,1147451
2015-01-28,245.2914886474609,254.839976069275,241.22536806959985,253.10388998211803,2231856
2015-01-29,240.4030303955078,243.78382397178183,236.88515463399148,241.22538408244452,4001604
2015-01-30,236.15415954589844,242.5959620741325,235.14904828800843,242.13909585553716,1672149
2015-02-02,228.66151428222656,237.02215947720455,227.97621503862348,236.1998059618604,3067615
2015-02-03,226.2858123779297,229.8950663379537,221.3059738264064,229.52956503009784,4337167
2015-02-04,229.0269927978516,232.45348888365092,222.0369463598001,227.4279612911452,3557301
2015-02-05,227.51937866210935,233.8241269516695,224.96092502922605,230.16919717396493,2565696
2015-02-06,223.316162109375,229.07267822202184,222.03694250320817,227.88482347775377,2025770
2015-02-09,225.5548248291016,230.16916181054165,219.34144237314405,223.31616953024627,1814927
2015-02-10,228.29608154296875,230.9915897574788,223.40760685885147,225.1436931143116,1711428
2015-02-11,238.02728271484372,239.07806936482007,229.07270268794517,229.4382040019213,1697080
2015-02-12,239.2608184814453,243.3726140058681,235.74294340023732,239.3064939444241,3366830
2015-02-13,246.4336700439453,247.6215111575293,240.311651049558,240.311651049558,1477640
2015-02-16,244.1036071777344,248.8093235011353,241.68222187393584,247.8499156268624,860832
2015-02-18,245.6569976806641,246.7077845192281,241.8193098786256,244.8803194487153,627863
2015-02-19,249.17486572265625,250.17994917206988,244.88031178734968,246.70777680068807,1138597
2015-02-20,248.0326385498047,253.01246274466308,246.43360705987016,249.5402912347637,1182074
2015-02-23,245.51988220214844,249.3575411630688,242.73298193307485,248.306754586325,986044
2015-02-24,250.7738494873047,251.27639111557676,244.1492900851668,245.51988858216083,1506429
2015-02-25,245.0630340576172,254.61152064264795,242.6416209566528,252.7383804284029,2216601
2015-02-26,241.04258728027344,245.4741948375642,240.1745582624921,244.83459891155144,1549534
2015-02-27,250.27127075195312,251.0022733210188,242.55024956766852,242.55024956766852,1105777
2015-03-02,254.52017211914065,256.07352849501603,246.7534460095683,248.99210174805307,1334769
2015-03-03,258.5863037109375,263.6118325816448,252.37293371566085,255.61667301461048,2032666
2015-03-04,254.2460174560547,264.9366967294596,248.44381166040156,261.23606411102065,1938459
2015-03-05,252.8754425048828,257.5811588028808,249.8144333781599,254.9313404114266,571934
2015-03-09,259.8655700683594,261.0077359247471,248.0784240074195,252.32727541620025,1597199
2015-03-10,261.9214172363281,265.80478038635977,257.626891189588,260.4137641785906,1154212
2015-03-11,258.6776428222656,266.170231620861,257.12428661949986,263.1549259153737,1603729
2015-03-12,268.8201599121094,269.4597560436076,259.04320928937614,259.95694195000885,1468191
2015-03-13,268.8658447265625,273.48018366901067,264.34285674542315,270.008010592011,2694057
2015-03-16,269.68817138671875,275.35332466222934,261.8300654475901,268.6373844734128,2217917
2015-03-17,272.93182373046875,273.98261020057055,267.35805164288826,271.2870890127973,1631895
2015-03-18,271.1957702636719,273.4344258397116,266.53575724399815,272.9318841642253,2291214
2015-03-19,273.79998779296875,279.37376263261245,272.1095767838683,274.0284209594713,1786061
2015-03-20,274.4851989746094,275.94717634680404,268.7286961849105,273.20597923077617,1328149
2015-03-23,286.6835327148437,288.60237627971577,274.0283337415274,274.4851999291208,2728886
2015-03-24,278.27716064453125,288.46529809135257,276.6324536594741,287.3688081780499,1572199
2015-03-25,277.4091491699219,282.0234864189412,273.2973535633071,279.4193436244388,1690102
2015-03-26,282.2062683105469,285.9982523412866,274.1197306785495,277.31779420313256,1905101
2015-03-27,277.08935546875,283.6225366736382,273.11461387762625,283.1199949982239,1870496
2015-03-30,282.0235595703125,282.80023785221897,277.4092211244244,278.6884411790849,795726
2015-03-31,278.9167785644531,283.7595484961346,276.2212571835818,282.8001407557682,723425
2015-04-01,278.55133056640625,282.7545052263824,277.31778623680776,277.7746524414813,580787
2015-04-06,277.91168212890625,283.6225091818794,276.6324624460198,278.77973899491724,1406302
2015-04-07,276.54107666015625,279.32797692264336,275.3075324708519,278.64267769357394,640602
2015-04-08,268.3632507324219,278.14017190917315,267.03832743209085,278.14017190917315,1022645
2015-04-09,260.2767028808594,269.36832433904766,258.95177962898504,269.0028369235003,1709240
2015-04-10,267.2667236328125,269.00280959396025,260.6878392817373,261.3274631076389,2582514
2015-04-13,268.54595947265625,271.6069687342785,265.1194628107436,267.6779303825791,1028282
2015-04-15,264.7082214355469,270.9672645070902,263.2462443830745,269.7337483825567,1151958
2015-04-16,263.2919616699219,267.4951359067512,261.6015513058288,265.7590500807492,938691
2015-04-17,261.0533752441406,265.4849553717718,260.4137513675228,263.520436157734,957354
2015-04-20,265.8047180175781,269.45964718353974,257.9009392731655,260.41370307476404,1301665
2015-04-21,263.6118469238281,270.464841211276,261.7843817805087,269.91659609129914,1338084
2015-04-22,264.5711975097656,266.6727986990942,257.12428424506226,264.84533395266885,1000321
2015-04-23,263.8402709960937,272.6577844324888,263.42908019902126,265.8961692116477,920184
2015-04-24,255.43386840820312,265.07376147389743,252.64699588244656,264.9823826615172,902525
2015-04-27,246.2052154541016,255.84508147722968,243.235585044098,255.84508147722968,2196270
2015-04-28,252.8754425048828,254.8856649452412,243.6010641923432,245.42852899815983,2015471
2015-04-29,256.6673889160156,259.86545185914656,253.10383864207748,254.01757091154343,906594
2015-04-30,255.662353515625,257.8553339193561,253.10391355781096,256.5760860555449,2073775
2015-05-04,262.37823486328125,263.0178586528253,255.8450542339301,257.1242739281202,560922
2015-05-05,266.07891845703125,268.5003040351094,260.4137657327436,260.4137657327436,815861
2015-05-06,255.70797729492188,269.45963658711355,249.12909390094512,264.70824558914853,1280899
2015-05-07,256.43896484375,265.3478547835402,246.707721409574,254.0175798217095,902482
2015-05-08,254.65725708007807,262.97220046260327,252.1444927230748,260.5051394612144,703016
2015-05-11,261.0989990234375,268.3174784588297,246.2508494726733,253.103841573026,5061107
2015-05-12,260.0939025878906,268.8657385473847,255.57094427784529,258.5862498178755,1924738
2015-05-13,255.70797729492188,263.6117557285206,251.36774908102075,260.7791801593113,2145572
2015-05-14,253.0125274658203,256.4847277488123,252.14449830874983,255.9364826636132,790611
2015-05-15,247.3016815185547,254.47448681362084,245.976786199658,253.56075436545703,1520517
2015-05-18,246.9362030029297,248.26112625440868,242.13910747743336,247.9869897791532,1438844
2015-05-19,247.4844665527344,251.64193849805145,245.839731233066,246.93622144617825,1251139
2015-05-20,246.4336700439453,250.72819612643647,244.9716924453704,250.72819612643647,866746
2015-05-21,245.88540649414065,248.80933358681528,244.6518621165726,246.6620846492687,1010899
