date,open,high,low,close,volume
2015-01-01,62.70728931792876,63.46546685843561,61.84688318230615,62.53691482543945,117770
2015-01-02,62.82655305405118,64.90515566879048,62.19615962967151,64.76033020019531,488220
2015-01-05,64.91367894201439,65.25443447570365,63.38028878946949,63.831787109375,292670
2015-01-06,63.388792026785794,63.55064582374928,61.90650683792205,62.16207504272461,697405
2015-01-07,62.54542267806072,62.54542267806072,60.41570924037652,60.6797981262207,164355
2015-01-08,60.50091629872558,62.18765275368612,60.50091629872558,61.250579833984375,89460
2015-01-09,61.50612593365699,61.84688140823131,60.73943424007737,61.31019592285156,655695
2015-01-12,61.33574534108968,62.95432880968677,61.11425332975674,62.25578308105469,335755
2015-01-13,62.988410806745954,63.84029623718885,62.52839189438239,63.05655670166016,201095
2015-01-14,63.20988707298561,66.29371421889452,62.47726519025238,65.2203369140625,3775445
2015-01-15,64.89666153698481,65.0840774558677,62.979918456474536,63.695499420166016,1785935
2015-01-16,63.38027869118376,63.71251349626924,62.69876773238934,63.06507873535156,169030
2015-01-19,63.55066874688477,64.23217987260409,63.24398939024825,63.686973571777344,268995
2015-01-20,63.209931934659664,63.90847812102185,63.209931934659664,63.7551383972168,1149660
2015-01-21,63.55066240111498,64.01920206568306,62.67322130144306,63.42287826538086,686720
2015-01-22,63.65287209922212,63.72953865826338,62.928770877677,63.2695198059082,592445
2015-01-23,63.89140139696841,63.89140139696841,60.80757408310173,62.25578308105469,397530
2015-01-27,61.35279705150289,62.179127109923385,60.841666999714604,61.088714599609375,872825
2015-01-28,61.15684773381186,61.15684773381186,58.524518722610246,59.06121063232422,966480
2015-01-29,58.7800977021274,59.8364338699941,58.686389780043946,58.93343734741211,470650
2015-01-30,59.12085299341241,59.82791949426471,59.095297469179016,59.6830940246582,265230
2015-02-02,58.14117621915078,60.31348650181192,58.14117621915078,59.87050247192383,220685
2015-02-03,59.657536419338015,60.47534566313012,59.46160640746987,59.631980895996094,154710
