date,open,high,low,close,volume
2024-04-23,170.24497316243995,189.7982548525045,154.3255693258845,184.42210388183594,1063225
2024-04-24,189.16106985919558,192.80491306137023,177.41316879807832,180.83798217773438,178920
2024-04-25,182.440894604732,182.440894604732,173.29146886486936,176.40765380859375,68940
2024-04-26,178.050358756091,178.050358756091,164.8688274463738,170.06578063964844,75620
2024-04-29,170.06576968415553,170.06576968415553,166.06351531454848,167.41751098632812,31320
2024-04-30,173.03261519441213,173.03261519441213,163.59447696676526,165.87435913085938,36880
2024-05-02,169.04031426674726,169.04031426674726,163.59448010337334,164.45066833496094,28455
2024-05-03,168.1741516114658,171.6586977695319,163.73385272866577,165.34669494628906,17690
2024-05-06,165.46616725857723,167.76596538983839,160.48824396444783,162.12100219726562,52620
2024-05-07,164.5502299918726,164.5502299918726,153.15078876997748,156.13754272460938,68915
2024-05-08,155.35102040146384,158.9052648549425,152.76250945464474,156.33665466308594,26120
2024-05-09,156.07780478600696,159.482702355911,149.98481659491202,154.95278930664062,58805
2024-05-10,155.02249128496206,166.332333425368,145.79341740032805,152.21493530273438,165055
2024-05-13,146.5500600271732,156.55568897447714,146.5500600271732,151.81671142578125,98705
2024-05-14,153.00144710983548,165.70511741384848,153.00144710983548,163.8732452392578,84320
2024-05-15,165.82457066663733,168.85115639654668,160.11987508925793,165.25709533691406,79805
2024-05-16,166.0635278694681,172.11668455439013,163.7736800643279,170.33457946777344,80805
2024-05-17,171.63877418924648,183.18756130457942,169.46840711349532,177.472900390625,170595
2024-05-21,174.67531913174088,176.81583518683289,165.49602768896898,167.58676147460938,68080
2024-05-22,170.09563582230473,172.22618626911625,165.43629197187576,169.47836303710938,64675
2024-05-23,166.9396291406057,170.2350271387018,166.49161908016154,166.88986206054688,33815
2024-05-24,167.24826827311253,179.20523426844755,166.889857196919,172.72398376464844,798260
2024-05-27,175.31250831752234,178.7970548100666,165.76485457389117,167.30801391601562,80920
2024-05-28,167.308003664611,168.12437517902038,161.33449575769063,162.40972900390625,64145
2024-05-29,162.47941918526843,169.23944777149322,159.2935511995606,161.99159240722656,108470
2024-05-30,167.25822071095422,167.53698319682587,160.68735596360028,161.85220336914062,72300
2024-05-31,177.87115643169236,177.87115643169236,162.8079558822693,164.3809814453125,452505
2024-06-03,177.1742557936457,188.56373173712524,162.2902527201603,184.00396728515625,966225
2024-06-04,179.24505468459853,183.25727482220088,155.96829577013233,163.90310668945312,465125
2024-06-05,163.9031065394433,173.24168026893784,158.2979600730865,170.17527770996094,261895
2024-06-06,174.82467131260043,197.12576148482188,167.34782083882632,193.20315551757812,3199560
2024-06-07,194.5272855201519,215.9323556452754,194.13900811158538,210.51637268066406,1113280
2024-06-10,212.6568899904328,212.6568899904328,199.1169325036201,206.4842529296875,1070585
2024-06-11,207.28072541120224,224.60390779704662,205.4886699655747,208.34600830078125,782105
